,IL1L,IL1R,IL1VR,FLPL,URYDL,IL1VL,URYVR,URYDR,IL1DR,OLQDR,OLQVL,OLLR,FLPR,URYVL,IL1DL,OLLL,ADER,OLQDL,ADEL,ADLL,AQR,ASHL,ADLR,ASHR,IL2DL,ASGL,ASKL,ASGR,ASKR,IL2DR,CEPDL,OLQVR,BAGR,IL2VR,CEPVL,ASIR,IL2VL,AWAR,CEPVR,IL2L,AWAL,CEPDR,BAGL,URXR,ASIL,AWCR,ASER,IL2R,AWCL,URXL,ASEL,AWBR,AWBL,AVDR,AVDL,AVBR,SAAVR,SAAVL,RICL,AVER,AVBL,RICR,SAADR,RIAR,RIAL,SAADL,AVEL,AVJR,RMGL,ADAR,ALA,ADAL,RIMR,AVJL,RIML,AIBL,AVAL,AUAL,RIS,AIBR,AVAR,AVKR,RIBR,AVL,AVHL,AINL,RIBL,AIML,AINR,AIMR,RID,AVKL,URBL,AIZR,AIZL,URBR,AUAR,AIYL,RIR,RIH,AIYR,RMDDR,RMDVR,RMDVL,RMED,RMDDL,RMEV,URAVL,URADR,RIVL,URADL,URAVR,RIVR,SMDDR,RMER,SMBVR,SMDVR,RMEL,SMDVL,SMDDL,RMDR,RMDL
ASHL,0.3207716296895669,0.303298399714742,0.3358173284557915,0.2812796691266299,0.2720348524057214,0.30189374971251276,0.27494308399874956,0.2669044757403817,0.31508903744299155,0.31393989558774754,0.3119136222352325,0.3237318039555002,0.22879536889568886,0.3421542064661529,0.31064951421884907,0.3228733388939031,0.24672735061382256,0.3268689352729771,0.2789456614953313,0.3002230516905068,,,0.3788558475466555,,0.23641561996779784,0.29381972009073437,0.30650452766476166,0.2981085584455573,0.30188032175843893,0.23434546681717952,0.29114375192852965,0.2828574818579699,,0.24797374637624311,0.25169933905345865,0.28666443551017284,0.24372951683900426,0.2603443025863156,0.26721399713270005,0.2733199664038613,0.31451856444943166,0.24880893249492503,0.3090148653871493,0.2251472726508892,0.3649333617331871,0.29285174996966645,0.2632939332823123,0.2775318444816818,0.2744587004709827,0.25930628764766184,0.3031194077076371,0.27747180827831736,0.2918727470687951,0.2558079992688086,0.24427860778421856,,0.3302421557230784,0.24745824565763805,0.2933533398273191,0.3311532008656989,0.23363956214878043,0.24763242949506978,0.277204614862152,0.23690728882705583,0.2927396769006447,0.2414808710516744,0.3496345335812361,0.31587859357302545,0.23608974844387365,,,0.304393679273518,0.38704981232626995,0.25526402896501393,0.3763476673166073,0.3528780771492537,0.35675620517537004,0.2614134043494131,0.3161800893564092,0.3317039481762608,0.34048066516327774,0.28166599341411985,,0.25737108705223616,0.27065470373668254,0.3401008536646079,0.26713068775127113,0.2984512926354303,0.3078673987616193,0.3132785533752493,0.3113210406254071,0.33313617448513017,0.2898718646439757,0.25669117226354726,0.32234015748561845,0.24742056231217768,0.21902562771699807,0.3127564855246592,0.264145821580562,0.29722757132236427,0.28224928068455274,0.2323785574816788,0.2926333058340149,0.2798488677695896,0.37833887632635194,0.30912010322676214,0.3161592802227839,0.28340770894918427,0.24636338051574644,0.3384395383509265,0.24415224844820602,0.23812596654216334,0.33012303904734874,,0.34408118814066463,0.3229126325538826,0.28978397338678946,0.3810783949154992,0.30757546084452775,0.24370498722621975,0.275142803134556,0.3206264352930734
ADLR,0.34335089544329755,0.34321252279707554,0.30642788078902183,0.2624052248770413,0.35048563520580234,0.21451795711656385,0.2807387949503962,0.27845203127175766,0.30584439834235133,0.32934423019728676,0.3039797198833241,0.3212110716269937,0.22326292353510013,0.3694339960092662,0.23810157984315547,0.31609935887764257,0.20224655426824495,0.361088850097369,0.2913649666258503,0.2803401073367289,0.2773046600128555,0.3788558475466555,,,0.23965241075167704,0.2697555590170486,,0.23676667054606793,,0.21539356511959526,0.26248431394385935,0.30571720721687085,,0.26001453569951316,0.24106567287487984,0.304950232158153,0.23621282675420954,0.3461717183194916,0.24277074928528908,0.28885297632106066,0.3946439134515498,0.2898019478960616,0.3161578872863389,0.23560305215313704,0.2975689137248114,0.27731751552600964,0.32994903388861024,0.26425775001995616,0.3383940921375014,0.2721601046246439,0.3142214150668304,0.32203924308005044,0.2957571974123466,0.2359844715584476,0.21289923709508468,0.23311566481411564,0.2666706615006889,0.3692704181071032,0.3368109148739714,0.3401691533024974,0.29415119846456705,0.26426740454087577,0.3284350449183495,0.3175094839351352,0.3240663966752425,0.21780720231538886,0.3088996486384646,0.22734649074868662,0.19709519299075035,,,0.2947704588328513,0.3975415868763456,0.2655064273229565,0.38010959856951754,0.364884151737464,0.3484064762288394,0.30762087030438073,,0.3579952956102256,0.34931881447768387,0.3007457675186203,0.27943401820133174,0.30569377570662104,0.2597391598188855,0.3364001683578217,0.30849764100048527,,0.31254113344950685,0.40040447369184534,0.329804556905763,,0.2596426866189751,0.27522684352009896,0.3488478461416413,0.25469505118442926,0.2373166831928299,0.2789551830765519,0.2359003672697715,0.2562448041214988,0.2705819788677086,0.2565487241674168,0.25836883423076606,0.308944606782689,,0.2683453953738354,0.32542088367239563,0.25286185396792327,0.26291356664860277,0.34860692420005346,0.25812705450497353,,0.3490822430358168,0.30423981809053313,0.3291687037948801,0.2914621284405431,0.28191245647697327,0.3539966746592963,0.34992476020657876,0.28557498462829894,0.24552164104165067,0.32787434016768574
ASHR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL2DL,0.2529204058792175,0.2674368918878503,0.2584512368306532,0.22585152291990612,0.2431218258515837,0.22261564760578775,0.23514795307487146,0.23280136329680545,0.243875928866442,0.23740617360200175,0.2512149793726672,0.24648263929518024,0.2238333138637468,0.2657198190874115,0.21872588695310716,0.25575222562799155,0.17909625994740697,0.24639202847088995,0.21557286861219527,0.2330149180018895,0.2633184649542347,0.23641561996779784,0.23965241075167706,,,0.24941371297288273,0.21863852262136318,0.24288048372389112,0.19629622916510525,0.1899580709004905,0.22474374042769574,0.2518429763741837,,0.2158623556687074,0.22201118997823824,0.24088963130748026,0.22138169695681967,0.2478070261112486,0.2322421686655213,0.20488445111906964,0.2672104921498008,0.2317299642497284,0.30661575865611995,0.21491829943753674,0.30402612747688834,0.2228356873752988,0.2793659608697223,0.24329843585382624,0.25776357506934044,0.268703420194911,0.26890257155890257,0.248108130615372,0.24458810880556314,0.19736159209017298,0.19025702590994267,0.2593633511783604,0.21225661860624342,0.2462029475241474,0.24879716840357213,0.2842733848745512,0.3088205862332672,0.2131050420910779,0.26082798823039904,0.2439346785151984,0.26361704235906724,0.21902878003898926,0.2933681382415113,0.21512233994007812,0.19751222107601954,0.2020895618305239,0.25465053038642194,0.24471376365397407,0.26132054766088647,0.23640426635802897,0.2499034298313614,0.26034197412656035,0.2767743605134852,0.2524543956786273,0.2742056300258087,0.2724314302286993,0.26997790302355346,0.27154543892009475,0.2770675318951556,0.2395145626257192,0.2375227590064838,0.250085171441367,0.2706164470490514,0.2717309727379856,0.23783925855299953,0.29065499792957494,0.2889515874348216,0.23181051154664845,0.22475318363712501,0.23367033686055488,0.2396754453884101,0.24036106620564593,0.24513054567919204,0.27285421960270106,0.2166076590689793,0.2543285423131017,0.24219187371473627,0.21689944755463214,0.22757669661590277,0.24935302736814755,0.2874961439679425,0.23020718154878686,0.3039569586300811,0.251718666394493,0.21765243315467364,0.3008476558618115,0.23219531744840025,0.20829830980546885,0.30608362956537255,0.22639858283330327,0.2765952234749625,0.36596063638415793,0.2569675437928749,0.26126365514339295,0.28849246202534157,0.24822996360395422,0.24810088934151936,0.25438669800282626
ASGL,0.2962058174052755,0.27781977218734266,0.28926735305187046,0.25030316656385504,0.29027023416309206,0.2638215633467848,0.24190893041618997,0.2647956252550213,0.2515906021547406,0.293773593716446,0.29181882144202653,0.3163541960174458,0.21857865893402129,0.2794407901342363,0.24157690536007073,0.3151888154377031,0.22680277714141558,0.31592532576277266,0.25610542390106833,0.27351676659066426,0.26513802656167396,0.29381972009073437,0.2697555590170486,,0.24941371297288273,,0.3141063544473146,0.13572667154330686,0.314524443472072,0.2406559375549504,0.2787249666018139,0.2656209539794462,,0.2517146878757097,0.24106957448636748,0.31407561209691565,0.2319907850477709,0.2758495083223984,0.23660462993535214,0.23424599801186655,0.33794885894481463,0.2313092746126071,0.26985246350736947,0.21691304099669792,0.3443463096956997,0.27082484407180624,0.3548261988499481,0.23026101548741307,0.29028482904260366,0.24278709761191064,0.3245755685589386,0.25989751304753195,0.29244999980050473,0.22473808508210658,0.23313772324810778,0.1637272220139379,0.25317888680693973,0.29730520639363467,0.2795117391097424,0.2478657437778493,0.2597963522244851,0.25577626264497844,0.2496087901493076,0.2980470501722069,0.2947506143963123,0.29056360528613173,0.23298792697336523,0.2395089041319207,0.21456680059459532,0.21460482080636165,0.2706078066702574,0.2864014154027067,0.28964088766123935,0.24526705571365795,0.28495840853582194,0.26319945337205447,0.2485792231429889,0.23120115169260247,0.2899032137903631,0.2559928166689927,0.24375206155607088,0.2875768551418152,0.1991671441313923,0.24025712165111812,0.2125095427873103,0.3235505911687769,0.22661498401332195,0.3234299654657162,0.2945793491924066,0.3143174757138363,0.2853233164679128,0.33758845655363057,0.2531244272356138,0.24594833348893974,0.28592540230704,0.23189278261322957,0.20689134471704992,0.26041610935613085,0.31602499640204007,0.28278052704842377,0.23411368313364636,0.2400443935967889,0.24813893236242734,0.2501633059893821,0.312963770566855,0.25418276412934093,0.2715233683864608,0.2912675700187983,0.23713539739604214,0.30005221876749755,0.2770644388167598,0.2526966186890408,0.30130020006352387,0.2519305612505254,0.27140050092426077,0.3621557287215756,0.2783672953252543,0.28469839935215896,0.2969129370053272,0.272925844998674,0.28534545986682847,0.28411242830099825
ASKL,0.2919218192681288,0.3217440313825934,0.32099201213242384,0.2751079887894183,0.2849658824077018,0.2668727832525791,0.2731032841904109,0.2674663170072476,0.29730755656936936,0.2935623548356677,0.29561151166128474,0.29871582903742916,0.16284245599430117,0.3105362746391932,0.27497429856570105,0.3021411154883145,0.24482954728291,0.30896701898460127,0.25341112172069424,0.25204546873004313,,0.30650452766476166,,,0.21863852262136316,0.3141063544473146,,0.2598519806072207,0.25691790217854343,0.2113808808086599,0.2778239175128701,0.31046917692449594,,0.23130556159138638,0.22470014003048625,,0.21123480071402473,0.31254712500319365,0.287080738926904,0.21561788682542654,0.259506356017968,0.23411642300576363,0.31410442000474637,0.27216741778835574,0.2576031817127228,0.2609440779306084,,0.28584042807765897,0.29932908439516326,0.2533717169814876,0.3231391771876723,0.2506358354905296,0.25314950948932674,0.20717349791339745,0.25143995253594587,,,0.25756013356727675,0.22928508271131243,0.33459619039479455,,0.2705015755951432,,0.2640247186373003,0.3053759908826978,,0.34246622124878323,0.224335689979483,0.232520698017288,,0.25164896197944375,0.27522665277957015,0.28994008880002964,0.24841249252365372,0.29795998295478376,0.34071705440428207,0.33441342549392444,0.30082033606360686,,0.32435615482535973,0.32890372118677946,,,,0.2150604027243166,0.281614219940396,0.3063214620457076,0.2677160240398914,,0.2668941187256399,0.32751976435075925,,0.2680704927091152,0.2515685395887026,0.2987263730915453,0.2173233689607853,,0.2068401079573577,0.31141380476739255,0.2997324209410897,0.2723746102322948,0.2470692829843737,0.2654029421834838,0.29382256230205755,0.3263641609170863,0.2815898002536065,,0.28638098948966967,0.23678691070248975,0.3012132019907784,0.2330144820049098,0.2547741012976773,0.31977879358713845,,0.3548434772113497,0.3316343025386471,0.3095822126110269,0.32754766572805577,0.3194559284792443,0.39478582752700264,0.3704968388853035,0.3251729287324807
ASGR,0.28283256869765705,0.2402301335071753,0.26009267804246256,0.24467115937337722,0.23792472794471597,0.24671775090871756,0.22272334051584788,0.2435801632444131,0.22194988485878414,0.25693211232907986,0.2743360783096944,0.28395894956272283,0.22413057418021823,0.24156616657461813,0.22638942098331252,0.2787796178508243,0.23795238468516627,0.29835933616350774,0.22810753275961201,0.24342511517353976,0.27201936413595035,0.29810855844555734,0.23676667054606793,,0.24288048372389112,0.13572667154330686,0.25985198060722065,,0.24872283720407298,0.2228016412392652,0.2558964808577961,0.275971768783146,,0.25291397469037774,0.21097670169309093,0.2922627147933161,0.24282743528006948,0.29601172019134864,0.21922457685555718,0.20568452201249365,0.3221279214069789,0.22103131181794525,0.28154649266744797,0.21706867596679866,0.3257601348873905,0.2542391714928455,0.32541015724497147,0.21169378604781577,0.2544549742461756,0.2193922501803188,0.3116884828895498,0.24410563147014555,0.2838906839205741,0.21599599689488522,0.21031597829635099,0.15066269417329098,0.22029315940130395,0.2794916546671503,0.23547357944984604,0.24193733546955162,0.32080615189648215,0.22499257368621098,0.2530167211390471,0.19069580562949373,0.2710807669981572,0.2951098402317417,0.23350947760547594,0.22070153742993856,0.21522128980416294,,0.31149866508843566,0.2660818831212347,0.25203462770819884,0.21839681690187956,0.24056811931231956,0.22592761166278985,0.2268264590505174,0.21840546464276014,0.26277041280693036,0.23548294659641167,0.21967383504963617,0.23126566293242398,0.16748865177063071,0.19810092845716737,0.21848487248983325,0.2860797910624136,0.20859053490376664,0.2850262567332585,0.25923596831027484,0.2970778678539278,0.2481797079451983,0.2877786499000794,0.24791810618484791,0.23993983880861436,0.2709523191892912,0.2419967013095928,0.19954383378151427,0.24942233966171135,0.2674382940953414,0.263324958177965,0.2067533085197828,0.23698337450759943,0.22311991317417615,0.24532668770395066,0.26940890874675116,0.23574838362856523,0.2520873244501772,0.250542780242864,0.20833004377418363,0.28007612658049746,0.2518015281403875,0.27909838528821046,0.2846723406599124,0.22060954471556393,0.24138331316467207,0.3377389834571707,0.2600089753019288,0.2705721958257176,0.2545873101092759,0.25840734792552816,0.2631816034799768,0.2748301272547365
ASKR,0.27680479255382523,0.27712367073666316,0.2913556139469873,0.2594182048506211,0.30427604131008995,0.24105683586874524,0.28289124406114147,0.25428047217294397,0.24664693387029396,0.30829124823648285,0.3553393569645867,0.30514262039761264,0.17702674256233283,0.307901453433531,0.2626546503338761,0.3370651182620737,0.29892571820344505,0.31547743537776207,0.24081769207657358,0.22758915912176195,,0.30188032175843893,,,0.19629622916510528,0.314524443472072,0.2569179021785434,0.24872283720407298,,0.27861443602668307,0.24939218153709133,0.3166941009774494,,0.2717286238823226,0.23227589196345144,,0.2520571762903669,0.23207091391754803,0.2867348885996951,0.253874510019324,0.3315665201466529,0.20826512425999236,0.30017754335075597,0.25965602760953893,0.34900374816394775,0.24362591922089144,,0.23324039176318068,0.311403266872218,0.25239127223797175,0.28091448511977285,0.34569867772981233,0.2548990282263175,0.24659545168549396,0.26314691102275806,,,0.28080223528425,0.2368901959033507,0.28734948185627035,,0.2449230748683036,,0.27442267833635964,0.30683311472541197,,0.2901259408177755,0.26249559611427536,0.1871533639630912,,0.28624357637269027,0.30565423179306866,0.28554606447898523,0.2681099301539831,0.28322839300124275,0.29468783447298547,0.3041431932468625,0.28291914525672196,,0.2769584687858611,0.2719889323840197,,,,0.254057934901747,0.3413505702837004,0.30549684774861524,0.4148065401820963,,0.39064354451176286,0.315290299356944,,0.2955972192544384,0.26488369887510455,0.31021641169994124,0.26141899629729837,,0.25409435038174893,0.25036924675980704,0.3232342385383127,0.23682182260320125,0.30545560123064597,0.25878023533783,0.28130771652830094,0.3024512888504247,0.27952444630644396,,0.2842462393251153,0.28677154728519083,0.30642103696041456,0.23661339142763482,0.2812905546620961,0.32201730961628827,,0.3358499494931231,0.29707037777106715,0.3096786059860918,0.31663432895778326,0.33822359632751736,0.36923028007606046,0.32060268676466636,0.2644708676947298
IL2DR,0.240561551738371,0.26354280535278146,0.2716987202579305,0.20665138472320882,0.25805470249784096,0.23658018245954385,0.22426759836761576,0.24718132302903453,0.24141298577728196,0.25755053165195085,0.26827106043832916,0.2635889711435053,0.1941637707771151,0.25629470101960794,0.23608095279052468,0.26673656903517146,0.18762327468090859,0.26130375417984475,0.21813798739911577,0.2284778857256909,0.23798784684962865,0.23434546681717952,0.21539356511959526,,0.1899580709004905,0.24065593755495038,0.2113808808086599,0.22280164123926527,0.27861443602668307,,0.23889318094360965,0.264887437576132,,0.22904588288743857,0.2240172244329727,0.2644418054414043,0.20770984931024974,0.22928545596135244,0.22194182399515536,0.2125070912773823,0.26897997982315824,0.22465263269609928,0.28624237162121396,0.2130489188377761,0.2898542114332837,0.22394525300702753,0.27804392700118513,0.22596625479736515,0.2532000666582711,0.24804678884683234,0.24972747975851248,0.24733533233737598,0.2424798121300641,0.2174681527544344,0.19574416254086105,0.22776820611934662,0.23647813134820495,0.2528301984600332,0.2445534599562204,0.26215648689567017,0.2875695023371306,0.22484136642846644,0.22584096875903895,0.2522222523163567,0.25731622818173594,0.22930500530496467,0.26908163017667797,0.2308656160180799,0.20969460686917546,0.2123976936893355,0.2907080633835426,0.2474038676626651,0.25943412688434664,0.22870182241475204,0.25567255319393484,0.2550288675363503,0.2704279349975242,0.23581408172731547,0.24644641361686923,0.272728254587506,0.26181869656606604,0.26251443598398483,0.21444624069155474,0.2306856677612089,0.21137853644812488,0.25551569373539956,0.24841521115454515,0.2851275233684747,0.2358357584786013,0.24368245889854356,0.2759807371567294,0.24372391610510508,0.22751396602759294,0.22403265320234017,0.2552365514554924,0.2513329792271136,0.21118251078024994,0.20806754482330483,0.26375616606952174,0.2646724729976499,0.2309337237168967,0.22785846305299753,0.234059477013397,0.2559324308804547,0.29613803617721074,0.22945460847492066,0.24593346455451948,0.24813440235252684,0.21636997321192142,0.29295931327337155,0.23730333865296055,0.21699732165018454,0.30212748053073846,0.2320798972959064,0.2602969299824019,0.2918622805825067,0.2831950828801686,0.2590912760936972,0.28835379089078506,0.24147202861384928,0.24777222674906654,0.24346747808673522
CEPDL,0.2772647791882457,0.27055389847206845,0.2413573330924131,0.2524548452648164,0.27033564423457795,0.2683614555221486,0.23608805898315088,0.25335807137555444,0.25175964077457524,0.2605664415051707,0.27172713712906527,0.26075026197039364,0.21696772650656027,0.2751279841064065,0.235899323121923,0.2662186892590592,0.19587763694019086,0.23588730431932808,0.264660993526003,0.2647237703834176,0.25331696245644114,0.29114375192852965,0.2624843139438594,,0.22474374042769574,0.2787249666018139,0.2778239175128701,0.2558964808577961,0.24939218153709133,0.23889318094360965,,0.2721057524434209,,0.22619300336423614,0.24657445583254758,0.29723060978755883,0.21399242897563975,0.2618046560215329,0.21166916430622146,0.2341159244706633,0.3229283652143872,0.21486056449356214,0.2781292438948012,0.23597147803642213,0.2925247728794612,0.24609086825481508,0.3043027721273156,0.22894383666843812,0.2867725406326139,0.22144942723457803,0.29356682212089774,0.26347921140560987,0.2559057781030003,0.22812705776877795,0.23557052353523142,0.2696415101361537,0.2647292893045522,0.25888427988053775,0.25408966697304985,0.28151754473178137,0.30720252889796146,0.23550436951850626,0.23724748865794842,0.2846342722358795,0.28256892149104434,0.22588849697456412,0.27117606127283567,0.23531380488157214,0.21380514817661647,0.19694071476228886,0.3112778677507242,0.2901234195031134,0.261078976094012,0.23302512989405025,0.2602492400653573,0.2846492822299559,0.2978218979827603,0.24155761383336702,0.23956042557716062,0.28714401470081324,0.297662969800039,0.2857391499523384,0.25879114996897995,0.244028071206959,0.24151074623313362,0.3086921806917976,0.24440341873190255,0.2736303922041835,0.2548842550838715,0.28375055651154935,0.2811450902536501,0.2727506121502979,0.2361414293721594,0.2611594398083902,0.2646331665268636,0.22443230852107052,0.23370363348351694,0.22735803341204833,0.3381802230028115,0.2789038783727472,0.2627317161226662,0.2303095219590464,0.2330264383599315,0.25510688778303764,0.26332293824325487,0.27269842407394107,0.237158679678813,0.2554888389322905,0.2293584023499027,0.30335627816540117,0.2589672153225209,0.1905476645030619,0.2996121083718016,0.23227625445237393,0.25491084609399783,0.2821248559730528,0.23522037884850955,0.2488290656841633,0.26334662533333353,0.22021423865547818,0.2770179633072752,0.2723796297528163
OLQVR,0.30668353698086875,0.3246454751076723,0.32526856869736437,0.260701380659131,0.2823576937139991,0.293873782213567,0.27896472032128167,0.2647270199956455,0.29115677848329813,0.2687777905346462,0.27216567507528405,0.2276283892239894,0.2622302290518926,0.27778916896207,0.2784740925871453,0.2296763090310594,0.22189508417308626,0.28408889310628016,0.25386749412099385,0.2823682220835226,0.29919706003534857,0.2828574818579699,0.30571720721687085,,0.2518429763741837,0.2656209539794462,0.3104691769244959,0.275971768783146,0.3166941009774494,0.264887437576132,0.2721057524434209,,,0.2690720553361844,0.23966939757343958,0.29756063910382347,0.2295369410114088,0.3024021957956155,0.21771909288219143,0.24041978357072358,0.34075345619836317,0.23978659478041373,0.27405042789240636,0.24111363317295784,0.3278681527588608,0.27157673134100463,0.32479278424918834,0.27947418963934406,0.3002911421735152,0.2856563237140144,0.2958722612212211,0.29865185123963467,0.2941680977194029,0.22620196247571922,0.21103637044154083,0.24292235970346177,0.25390637952828565,0.29197045611913053,0.24615773557421522,0.28310805287063256,0.374034095112777,0.2588015319357733,0.23882472880746577,0.3209815788534011,0.29564925759424715,0.29241592721996473,0.2778313125956683,0.23328184749973616,0.2263527158746541,,0.2743424768461482,0.3275839552253957,0.29907172653537917,0.24305045654432555,0.2822664123067832,0.3196485878998327,0.3044038113198227,0.2629462914627621,0.3225161715877107,0.3240892204984916,0.30563536874979125,0.278545958966466,0.28628092077977013,0.31146356034736217,0.24583837105236214,0.3184058742977532,0.28789523206869205,0.2995054811722037,0.28584313546937357,0.31791569356171934,0.3301311487542265,0.2394032145157786,0.275208301462069,0.2597074013481846,0.2893339254898109,0.277911778639703,0.25739993745564427,0.2632715685986096,0.314655534491332,0.2931764009640374,0.2747252218366721,0.25629339660824263,0.24902109972286338,0.257158369948454,0.38906238995465425,0.30103256867644074,0.30278477247660396,0.23416447925059775,0.23790471704319627,0.346852858201379,0.2769716811523488,0.21090524141645728,0.3434387588502272,0.24446001813268683,0.3108486605212671,0.37010566231170045,0.29599366262893084,0.3319299430323788,0.308611237895048,0.319002012497282,0.26740107671525026,0.2981017937991984
BAGR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL2VR,0.25139156857158895,0.27028830074739413,0.25897119401183755,0.23351274368173683,0.2610376405332641,0.23839736854871166,0.26133336581389865,0.2576875314503691,0.24862256726846899,0.26670852343611223,0.2765618474405596,0.2666231189973798,0.20269184999625614,0.2825933504676468,0.24392691047124973,0.2816517694725121,0.2201823460538314,0.2797910462095435,0.2560433183377117,0.22920410573993014,0.25246635801402756,0.24797374637624311,0.26001453569951316,,0.2158623556687074,0.2517146878757097,0.23130556159138638,0.25291397469037774,0.2717286238823226,0.22904588288743857,0.22619300336423614,0.2690720553361844,,,0.23840157101735895,0.2826508024439494,0.2040560162442186,0.2659505391018729,0.20954534990992676,0.21947716180816804,0.2751346031598967,0.23235359960615368,0.26221288911055984,0.22650488597799903,0.31597899506486804,0.2428896503789187,0.27997805435392215,0.22088137362730356,0.28117479494890674,0.2283382745879632,0.25805983573418534,0.24387566442973757,0.25225683802581006,0.22191167510907758,0.2102408952915795,0.19864872823655633,0.23842085182448347,0.2674636283822231,0.23909208814272823,0.2703392691149386,0.2875177174600605,0.23915721953079383,0.2846205578363203,0.25875977989226573,0.2820142349173761,0.2889397242646323,0.25913323230966584,0.2103391337376004,0.18405981354444767,0.22013203095991857,0.27478579169269185,0.2629584546947828,0.27319821917739656,0.22222851469713747,0.2814526346913223,0.27951351027682103,0.2756943857972088,0.23916691013401897,0.2577508582467225,0.28135435364161715,0.2765730010991829,0.2984634142880774,0.24119410647831846,0.2223564519284276,0.20470143656214668,0.2748671484357293,0.26228371454152627,0.2859581417724192,0.26346367078071803,0.3047083507136454,0.26718498008287506,0.2673003301705138,0.23324658607069298,0.2420229615354081,0.25704541226233263,0.22656256228119806,0.23702779822464082,0.26057148792331847,0.25855396465309316,0.2544864397053838,0.26244748469821744,0.24416080025717513,0.23191710455761302,0.242702021797254,0.29506711134424557,0.23052249609788975,0.28417725482247597,0.2453733612078647,0.21113986996953824,0.3013232775441095,0.25645966778681634,0.2170938252334616,0.3030919156817677,0.2945072101977292,0.2686801569161642,0.3184403860573195,0.3026689681745031,0.2824514920517058,0.30858393256305666,0.2918339208588905,0.2517223458393908,0.26797654298470247
CEPVL,0.24522696408015354,0.2509806575882514,0.26003791781503804,0.2405202813372324,0.2709380900378118,0.26266658142877874,0.2329354940883348,0.26553470797224465,0.24273299209742016,0.24517911904633954,0.2539611922452425,0.26053410125164117,0.18854316625692052,0.263238389965113,0.22112902041740198,0.25338799448452104,0.21503815638194895,0.2501909773541464,0.23907149667825597,0.21083399276486894,0.24879017708004528,0.2516993390534587,0.24106567287487984,,0.22201118997823827,0.24106957448636748,0.22470014003048627,0.21097670169309093,0.23227589196345144,0.2240172244329727,0.24657445583254758,0.23966939757343958,,0.23840157101735895,,0.26107764896454433,0.21940390541335003,0.26226527523009524,0.18187174954363,0.22160702704003069,0.2963414309179068,0.22984524109674798,0.29209529977695187,0.24120698070461444,0.3413692166243743,0.23882498304415364,0.2676807134818738,0.2542922506019101,0.26996875652150437,0.2286770742684885,0.2586466354297171,0.24703102984331227,0.25956758078709546,0.2326932506342695,0.22373806274548808,0.311750720401141,0.2311384929178977,0.2622602345881212,0.23960361835060992,0.26068596592985976,0.27933617156982715,0.22807185363188523,0.22250537428682196,0.27648627622427974,0.2727869920090358,0.2137183170949899,0.26633456321258486,0.22240662244862364,0.18058179055957296,0.16250518611955359,0.23316522475911727,0.2568716835237105,0.2374727692250435,0.24959246478405353,0.2134255786136947,0.26914559451171866,0.26767632501917077,0.2474136547619065,0.21845250308999345,0.26722496723998185,0.2574755567240191,0.24325081934756065,0.26192618839080617,0.22953257024122348,0.20538304758789777,0.2421848076462264,0.23999038311745777,0.2874474143018575,0.23931978635393,0.27012004348526414,0.27586840970582,0.2353920337635269,0.2388917877871227,0.24898619235823716,0.26178203728667054,0.21598872211832407,0.2120238184377157,0.21465331351487643,0.28864546025485494,0.22611307207664685,0.25563461245807634,0.22352356036341856,0.22985343470711297,0.24981476958339113,0.3090633128162181,0.22609655641215756,0.24627609491848085,0.2872493561770279,0.2321010487577442,0.26819605960790505,0.24354394070138416,0.2588245216562387,0.2671236239439887,0.23643947973691806,0.2484397274049789,0.27618011126107,0.2700970958393322,0.26211998182402513,0.26484698704302573,0.2852732912147548,0.21300327441305233,0.24871846284801402
