roi,label,atlas_region,base_region,side,n_recordings,FCS_z,FCV_z,Metastability_z,NetTE_z,NeighborNetTE_z,FCS,FCV,Metastability,NetTE,NeighborNetTE
481,ME_L_481,ME_L,ME,L,19,-1.4661382311279418,-1.3795206297654492,0.30667851848208677,-0.029240502010316104,-0.28326236289629103,0.022589607764877315,0.2289871324065547,0.019373428,-0.00039694467089600714,0.0008624313983941534
483,ME_L_483,ME_L,ME,L,7,-1.7128696366369855,-1.839864076855101,-0.3228411579990259,0.5738368574724213,-0.21368441324219042,0.02080822988670535,0.22834678645599935,0.019424837,0.005808322486520274,-0.0010764338644283897
491,ME_L_491,ME_L,ME,L,19,-0.8556833219457162,-0.5867641420576618,0.22187262366509622,-0.04203696954028749,0.2513082040344174,0.0358423102665564,0.23414268290447296,0.019367391,-0.00029197154574153137,0.00036264234742425586
492,ME_L_492,ME_L,ME,L,18,-0.8078303812827818,-0.7153509671103565,0.22844569297581266,-0.0951989174339674,-0.350365374463502,0.03448772396764917,0.23276432777017275,0.0183544,-0.000513437683032876,-6.928692756298817e-05
493,ME_L_493,ME_L,ME,L,17,-1.4539038778639242,-1.3869174948837824,0.25095862988939655,-0.1276620378452394,-0.46085943123266454,0.021720555712615996,0.2294372536158407,0.018665684,-0.00015430096786388865,-9.551555307479798e-05
494,ME_L_494,ME_L,ME,L,17,-1.4296204581042977,-1.2886113961135943,0.19429482880587579,-0.0475450252629904,0.15042217154023194,0.022610257356588247,0.22951298213957502,0.018482476,-0.00029316992667727146,-0.0003385780271295114
495,ME_L_495,ME_L,ME,L,15,-1.5402967301351955,-1.5281409139007416,0.015300204799475529,-0.051567558363218816,1.311012449875556,0.021285285291649487,0.22834286137485021,0.019389242,1.0398922163692669e-06,0.0014728779995425015
496,ME_L_496,ME_L,ME,L,17,-1.21834016297554,-0.9873174184919873,0.010736948243034642,-0.13857577071289046,0.20123660033506097,0.027577599190504277,0.2312491442958357,0.018501146,-0.0003277922022296812,0.0001081403636413882
497,ME_L_497,ME_L,ME,L,17,-1.4077615069354008,-1.1161661745736835,0.41507765854607503,0.028722677567128593,-0.3521263116476249,0.022612956004988506,0.23081239823057106,0.018851869,-8.736164355510773e-05,-0.0005238410878306319
498,ME_L_498,ME_L,ME,L,17,-0.7719760281940059,-0.6200373781763643,0.24440047323059008,-0.11168864978709292,0.09594230907661808,0.03593242977430133,0.23425167188578244,0.018821586,-0.0005012152512551091,0.00035148916097349237
