recording_id,side_key,side,big_group,n_mapped_rois,weighted_mean_PostDCA_positive,n_present_rois,n_valid_sidekeys,n_time,n_windows,FCS,FCV,FCS_z,FCV_z
2017-10-26_1,AVLP_R,R,optic/lateral protocerebrum,28,0.0220640996038256,28,41,2000,247,0.1947842567216585,0.23083039986036097,0.3212317012551236,-0.3065472663571178
2017-10-26_1,ICL_R,R,optic/lateral protocerebrum,8,0.0142208345232401,8,41,2000,247,0.26690276809568136,0.26464861815610335,1.5364068026720437,1.038829516440252
2017-10-26_1,LO_R,R,optic/lateral protocerebrum,40,0.0119475088678664,29,41,2000,247,0.07224109164352324,0.20259040114770005,-1.743583562047876,-1.430007949057391
2017-10-26_1,ME_R,R,optic/lateral protocerebrum,129,0.0062167920089693,23,41,2000,247,0.05973733567850108,0.1990609162061639,-1.9542680677788304,-1.5704200504297892
2017-10-26_1,PLP_R,R,optic/lateral protocerebrum,15,0.0182239601527843,15,41,2000,247,0.22621145835081466,0.24013959238400187,0.8507705422456177,0.06379665236653961
2017-10-26_1,PVLP_R,R,optic/lateral protocerebrum,17,0.0190223107650327,17,41,2000,247,0.1806366439634109,0.21350771768939386,0.08284870581099753,-0.9956886695141014
2017-10-26_1,WED_R,R,optic/lateral protocerebrum,1,0.012935449669569,1,41,2000,247,0.05133117691210946,0.18844136200369982,-2.0959093002011087,-1.9928935687775058
2017-10-26_1,SIP_R,R,superior protocerebrum,6,0.0113351905713117,6,41,2000,247,0.24156100161417932,0.26270186879221435,1.1094057031272266,0.9613827576193844
2017-10-26_1,SLP_R,R,superior protocerebrum,22,0.0215671447223606,22,41,2000,247,0.21141928469414278,0.2693418575858629,0.6015268906372239,1.225538801645338
2017-10-26_1,SMP_R,R,superior protocerebrum,21,0.0249790898738309,21,41,2000,247,0.2747417502696146,0.27267589899465133,1.668491281077486,1.3581756503711546
2017-10-26_1,SPS_R,R,superior protocerebrum,12,0.0185531881136671,12,41,2000,247,0.1994967275511471,0.21980022459936593,0.40063540924972296,-0.7453563596261419
2017-10-26_1,NO,midline,central complex,1,0.0034522715914941,1,41,2000,247,0.17641725923570262,0.24487554640077364,0.01175334947705134,0.2522052350671501
2017-10-26_1,PB,midline,central complex,1,0.0033217601035986,1,41,2000,247,0.17334129232965761,0.24309366718038242,-0.040075762436019804,0.18131743985869475
2017-10-30_1,ATL_L,L,inferior/ventrolateral protocerebrum,1,0.0081194081525082,1,39,2000,247,0.09682638923220682,0.1930093019931199,-0.8601461138695778,-1.3060743899138672
2017-10-30_1,CRE_L,L,inferior/ventrolateral protocerebrum,10,0.0207756652701866,10,39,2000,247,0.17939220393380842,0.21486794002181395,1.0394891849463987,0.43140623605588213
2017-10-30_1,EPA_L,L,inferior/ventrolateral protocerebrum,1,0.0641271040364944,1,39,2000,247,0.07417562687712813,0.18850450511989325,-1.381284164409094,-1.664147810631382
2017-10-30_1,IB_L,L,inferior/ventrolateral protocerebrum,3,0.0356146528386148,3,39,2000,247,0.1707072262373397,0.1972967870419961,0.8396693168657968,-0.9652744646496115
2017-10-30_1,LAL_L,L,inferior/ventrolateral protocerebrum,5,0.0372312491272941,5,39,2000,247,0.16858834706033937,0.2204384443295289,0.7909191447382289,0.8741896930503434
2017-10-30_1,VES_L,L,inferior/ventrolateral protocerebrum,6,0.0256192691445413,6,39,2000,247,0.17379587374011338,0.21767754634930828,0.9107314609634907,0.6547338081678887
2017-10-30_1,MB_L,L,mushroom body,16,0.1238445491944881,16,39,2000,247,0.16014256841332716,0.22224182643551396,0.5966026555007113,1.0175353793761075
2017-10-30_1,LH_L,L,olfactory system,11,0.0154207396394683,11,39,2000,247,0.16894927919897362,0.22037219872325395,0.7992233010468017,0.8689240192555153
2017-10-30_1,AME_L,L,optic/lateral protocerebrum,1,0.003772548406603,0,39,2000,247,,,,
2017-10-30_1,AOTU_L,L,optic/lateral protocerebrum,4,0.0275586782600697,4,39,2000,247,0.11753939161754609,0.21733215792061347,-0.3835911302137725,0.6272798697064168
2017-10-30_1,AVLP_L,L,optic/lateral protocerebrum,34,0.017506590080857,34,39,2000,247,0.1586080123553537,0.2334589640101051,0.5612963139321866,1.9091535666165607
2017-10-30_1,ICL_L,L,optic/lateral protocerebrum,8,0.0141316259929802,8,39,2000,247,0.15545720935966645,0.211179222479703,0.4888041255869956,0.13820062756008875
2017-10-30_1,ME_L,L,optic/lateral protocerebrum,131,0.0137407167826744,0,39,2000,247,,,,
2017-10-30_1,PLP_L,L,optic/lateral protocerebrum,13,0.0247627492367811,13,39,2000,247,0.18445698982346465,0.21450932747479468,1.1560173884372489,0.4029011502468888
2017-10-30_1,PVLP_L,L,optic/lateral protocerebrum,11,0.0210877228173999,11,39,2000,247,0.16181113728118426,0.22021557465916985,0.6349923005534752,0.8564744203120895
2017-10-30_1,SIP_L,L,superior protocerebrum,7,0.026564468898378,7,39,2000,247,0.1621888864521384,0.21292321640808054,0.6436833752050889,0.2768257174850483
2017-10-30_1,SMP_L,L,superior protocerebrum,22,0.0283202025188532,22,39,2000,247,0.16222601647118648,0.21615628145682278,0.6445376451603286,0.533812812349586
2017-10-30_1,SPS_L,L,superior protocerebrum,15,0.0174081044878027,15,39,2000,247,0.17530911098447596,0.21385936788699986,0.9455473093295872,0.3512377213555576
2017-10-30_1,ATL_R,R,inferior/ventrolateral protocerebrum,1,0.0076843012696145,1,39,2000,247,0.10681397135389595,0.19614928836730544,-0.6303565379203442,-1.0564858527051604
2017-10-30_1,CRE_R,R,inferior/ventrolateral protocerebrum,8,0.011210897585465,8,39,2000,247,0.14662996430457087,0.22908400553589892,0.28571103726029534,1.5614006289277171
2017-10-30_1,EPA_R,R,inferior/ventrolateral protocerebrum,1,0.0143470987549166,1,39,2000,247,0.0747582671265682,0.18988758850392126,-1.3678790525192959,-1.5542104677514277
2017-10-30_1,IB_R,R,inferior/ventrolateral protocerebrum,4,0.0364638376026452,4,39,2000,247,0.1522300539646325,0.20470693351132208,0.41455525727113546,-0.37626311320351924
2017-10-30_1,LAL_R,R,inferior/ventrolateral protocerebrum,9,0.023416134530816,9,39,2000,247,0.18800975763436914,0.21279166047150883,1.2377577935490078,0.26636871230821135
2017-10-30_1,VES_R,R,inferior/ventrolateral protocerebrum,6,0.0197899974539006,6,39,2000,247,0.18003175888906867,0.2121374360344436,1.0542037635275687,0.214366282744913
2017-10-30_1,MB_R,R,mushroom body,16,0.0541119400368117,16,39,2000,247,0.13441233717617626,0.22939684529883883,0.004613638236872729,1.5862673670304088
2017-10-30_1,AL_R,R,olfactory system,23,0.0669363001194896,23,39,2000,247,0.12810007206157617,0.21694443856329637,-0.1406159785302517,0.5964611667859698
2017-10-30_1,LH_R,R,olfactory system,14,0.015880788129262,14,39,2000,247,0.07813145760749547,0.20284091692112508,-1.2902702778665196,-0.5245874355583429
2017-10-30_1,AOTU_R,R,optic/lateral protocerebrum,3,0.0151695582829394,3,39,2000,247,0.06774617138575068,0.19200643615992577,-1.5292100420586718,-1.3857893270171986
2017-10-30_1,AVLP_R,R,optic/lateral protocerebrum,28,0.0220640996038256,28,39,2000,247,0.1570523410610487,0.22334502424857866,0.5255041629712006,1.105225418631798
2017-10-30_1,ICL_R,R,optic/lateral protocerebrum,8,0.0142208345232401,8,39,2000,247,0.16673850898047252,0.19971570039510742,0.748358943203139,-0.7730019597747261
2017-10-30_1,LO_R,R,optic/lateral protocerebrum,40,0.0119475088678664,29,39,2000,247,0.023471175877837248,0.18813278430380728,-2.547868243709284,-1.6936948352617003
2017-10-30_1,ME_R,R,optic/lateral protocerebrum,129,0.0062167920089693,24,39,2000,247,0.03200798995089559,0.18982569584027117,-2.3514572543522556,-1.5591301385854714
2017-10-30_1,PLP_R,R,optic/lateral protocerebrum,15,0.0182239601527843,15,39,2000,247,0.14373117121850423,0.21219429595892092,0.21901697398292944,0.21888591553464862
2017-10-30_1,PVLP_R,R,optic/lateral protocerebrum,17,0.0190223107650327,17,39,2000,247,0.1501973737913754,0.20851783889890396,0.3677883111412182,-0.07334514230179479
2017-10-30_1,WED_R,R,optic/lateral protocerebrum,1,0.012935449669569,1,39,2000,247,0.05647648152552739,0.18456908343531553,-1.7884977477823987,-1.9769632258918888
2017-10-30_1,SIP_R,R,superior protocerebrum,6,0.0113351905713117,6,39,2000,247,0.13494557941317095,0.20705154987218427,0.01688222396906269,-0.1898962637693438
2017-10-30_1,SLP_R,R,superior protocerebrum,22,0.0215671447223606,22,39,2000,247,0.13969395354789382,0.22582576658143114,0.12613057512872689,1.302412532288929
2017-10-30_1,SMP_R,R,superior protocerebrum,21,0.0249790898738309,21,39,2000,247,0.14992881376816422,0.21368162324450835,0.3616094088705075,0.3371093080347679
2017-10-30_1,SPS_R,R,superior protocerebrum,12,0.0185531881136671,12,39,2000,247,0.1649326493843799,0.21112676928977056,0.7068105778676663,0.13403127349702737
2017-10-30_1,NO,midline,central complex,1,0.0034522715914941,1,39,2000,247,0.08141038933795378,0.19983228652348836,-1.2148301640603694,-0.763734861840591
2017-10-30_1,PB,midline,central complex,1,0.0033217601035986,1,39,2000,247,0.10663607549206308,0.20437554373946068,-0.634449481953808,-0.402604338466405
2017-10-30_2,ATL_L,L,inferior/ventrolateral protocerebrum,1,0.0081194081525082,1,41,2000,247,0.11718436068476068,0.21403627280544701,-0.18747318967436388,-0.13539289691758968
2017-10-30_2,CRE_L,L,inferior/ventrolateral protocerebrum,10,0.0207756652701866,10,41,2000,247,0.17788106221051667,0.23975589214481272,0.9982434336112159,1.1644101303842707
2017-10-30_2,EPA_L,L,inferior/ventrolateral protocerebrum,1,0.0641271040364944,1,41,2000,247,0.059116104792555156,0.18270219460090883,-1.3218428434746134,-1.7189361512158627
2017-10-30_2,IB_L,L,inferior/ventrolateral protocerebrum,3,0.0356146528386148,3,41,2000,247,0.11286472618268395,0.20220886421795684,-0.27185771645885315,-0.733119530593922
2017-10-30_2,LAL_L,L,inferior/ventrolateral protocerebrum,5,0.0372312491272941,5,41,2000,247,0.16409204110003078,0.227983594133112,0.7288734161548142,0.569468642642733
2017-10-30_2,VES_L,L,inferior/ventrolateral protocerebrum,6,0.0256192691445413,6,41,2000,247,0.1582916731683131,0.21882630144627452,0.6155626018119325,0.10668275925982221
2017-10-30_2,MB_L,L,mushroom body,16,0.1238445491944881,16,41,2000,247,0.17578226479364195,0.24903353701992498,0.9572431992732564,1.633278302023389
2017-10-30_2,LH_L,L,olfactory system,11,0.0154207396394683,11,41,2000,247,0.17585077064646343,0.25024319807926243,0.9585814685109729,1.6944114426888672
2017-10-30_2,AME_L,L,optic/lateral protocerebrum,1,0.003772548406603,1,41,2000,247,0.019681981253366163,0.18795896366523704,-2.0921927081253715,-1.4532726414460064
2017-10-30_2,AOTU_L,L,optic/lateral protocerebrum,4,0.0275586782600697,4,41,2000,247,0.10227156238441366,0.2231024565073192,-0.4787963159718132,0.3227885740551011
2017-10-30_2,AVLP_L,L,optic/lateral protocerebrum,34,0.017506590080857,34,41,2000,247,0.16496504628388764,0.21708761215668343,0.7459276667597554,0.0188139003809974
2017-10-30_2,ICL_L,L,optic/lateral protocerebrum,8,0.0141316259929802,8,41,2000,247,0.17005210918242344,0.2098102380714439,0.8453039901985784,-0.3489657600405143
2017-10-30_2,ME_L,L,optic/lateral protocerebrum,131,0.0137407167826744,16,41,2000,247,0.014418385963053493,0.18367466822710066,-2.1950176109139203,-1.6697898498411505
2017-10-30_2,PLP_L,L,optic/lateral protocerebrum,13,0.0247627492367811,13,41,2000,247,0.15725408067404703,0.22625091569726372,0.5952931203125864,0.4819035567625855
2017-10-30_2,PVLP_L,L,optic/lateral protocerebrum,11,0.0210877228173999,11,41,2000,247,0.13752258033892953,0.20359886907574257,0.20983612904946178,-0.6628722808864252
2017-10-30_2,SIP_L,L,superior protocerebrum,7,0.026564468898378,7,41,2000,247,0.17643289674137647,0.24501173734785212,0.9699533646805499,1.4300269505945284
2017-10-30_2,SMP_L,L,superior protocerebrum,22,0.0283202025188532,22,41,2000,247,0.19513339447196973,0.24117846205766563,1.3352696086525493,1.2363031337322885
2017-10-30_2,SPS_L,L,superior protocerebrum,15,0.0174081044878027,15,41,2000,247,0.1244547688050666,0.20444372199385122,-0.04544498139258232,-0.6201755999560954
2017-10-30_2,ATL_R,R,inferior/ventrolateral protocerebrum,1,0.0076843012696145,1,41,2000,247,0.09135548058252278,0.23365038005722055,-0.6920431535805232,0.8558533438328523
2017-10-30_2,CRE_R,R,inferior/ventrolateral protocerebrum,8,0.011210897585465,8,41,2000,247,0.15884821400392307,0.23203117027508177,0.6264346871762411,0.7740226701790066
2017-10-30_2,EPA_R,R,inferior/ventrolateral protocerebrum,1,0.0143470987549166,1,41,2000,247,0.0663188104050099,0.1914723607152795,-1.1811372109997431,-1.2757146433472968
2017-10-30_2,IB_R,R,inferior/ventrolateral protocerebrum,4,0.0364638376026452,4,41,2000,247,0.1165662568081921,0.1982889263821426,-0.19954791569639693,-0.9312230483247603
2017-10-30_2,LAL_R,R,inferior/ventrolateral protocerebrum,9,0.023416134530816,9,41,2000,247,0.13962279913377296,0.21008322528933143,0.2508641301596365,-0.3351696922393921
2017-10-30_2,VES_R,R,inferior/ventrolateral protocerebrum,6,0.0197899974539006,6,41,2000,247,0.10532301768570496,0.20231750772368592,-0.41918580691608365,-0.7276289688643703
2017-10-30_2,MB_R,R,mushroom body,16,0.0541119400368117,16,41,2000,247,0.17368698971326058,0.23203394494451962,0.9163117741593233,0.7741628947946002
2017-10-30_2,AL_R,R,olfactory system,23,0.0669363001194896,23,41,2000,247,0.16746557723690583,0.2281617561609901,0.7947758091382283,0.5784724906441592
2017-10-30_2,LH_R,R,olfactory system,14,0.015880788129262,14,41,2000,247,0.14462319051128603,0.23028802982494262,0.348547316069421,0.6859288611607944
2017-10-30_2,AOTU_R,R,optic/lateral protocerebrum,3,0.0151695582829394,3,41,2000,247,0.14387945505340957,0.2290354191247755,0.3340183635305946,0.6226251567542556
2017-10-30_2,AVLP_R,R,optic/lateral protocerebrum,28,0.0220640996038256,28,41,2000,247,0.1261269445423146,0.23049358320596075,-0.01277884766753268,0.6963169972911983
2017-10-30_2,ICL_R,R,optic/lateral protocerebrum,8,0.0142208345232401,8,41,2000,247,0.16915875874419176,0.23046185463654822,0.827852292850885,0.694713517471758
2017-10-30_2,LO_R,R,optic/lateral protocerebrum,40,0.0119475088678664,30,41,2000,247,0.027165747595791996,0.1833322021843806,-1.9459965239186565,-1.6870971977144649
2017-10-30_2,ME_R,R,optic/lateral protocerebrum,129,0.0062167920089693,24,41,2000,247,0.03197211477121416,0.18735763926527632,-1.8521036217632745,-1.4836620210533134
2017-10-30_2,PLP_R,R,optic/lateral protocerebrum,15,0.0182239601527843,15,41,2000,247,0.15488681411380795,0.22773337476651792,0.5490483122478109,0.5568232031478043
2017-10-30_2,PVLP_R,R,optic/lateral protocerebrum,17,0.0190223107650327,17,41,2000,247,0.14288580212418142,0.22734455253608282,0.31460724618244224,0.5371731334662417
2017-10-30_2,WED_R,R,optic/lateral protocerebrum,1,0.012935449669569,1,41,2000,247,0.035600004670201815,0.18066007917391755,-1.7812324005511275,-1.8221393821455072
2017-10-30_2,SIP_R,R,superior protocerebrum,6,0.0113351905713117,6,41,2000,247,0.17005781250554977,0.23567632496990792,0.8454154052321612,0.9582393588010968
2017-10-30_2,SLP_R,R,superior protocerebrum,22,0.0215671447223606,22,41,2000,247,0.2124085506757647,0.2327997586767104,1.6727416518739222,0.8128651397351923
2017-10-30_2,SMP_R,R,superior protocerebrum,21,0.0249790898738309,21,41,2000,247,0.15370787977857478,0.23054277491871483,0.5260177026115537,0.6988030191996973
2017-10-30_2,SPS_R,R,superior protocerebrum,12,0.0185531881136671,12,41,2000,247,0.11122267164453195,0.21118307104766632,-0.30393542930461886,-0.27958633280526884
2017-10-30_2,NO,midline,central complex,1,0.0034522715914941,1,41,2000,247,0.07408678810448383,0.19179333304191998,-1.0293889272207724,-1.2594935322825291
2017-10-30_2,PB,midline,central complex,1,0.0033217601035986,1,41,2000,247,0.07780529533639836,0.20167998636102125,-0.9567474866176489,-0.7598476493287754
2017-11-08_1,ATL_L,L,inferior/ventrolateral protocerebrum,1,0.0081194081525082,1,41,4000,497,0.15499565838298407,0.21184824314184442,-0.26566432351269603,-0.5664288059791478
2017-11-08_1,CRE_L,L,inferior/ventrolateral protocerebrum,10,0.0207756652701866,10,41,4000,497,0.25130066497681647,0.22267370768807543,1.1403477471753138,0.2814310088913661
2017-11-08_1,EPA_L,L,inferior/ventrolateral protocerebrum,1,0.0641271040364944,1,41,4000,497,0.10850316085025206,0.20354169701817545,-0.9444349818560195,-1.2170047354046767
2017-11-08_1,IB_L,L,inferior/ventrolateral protocerebrum,3,0.0356146528386148,3,41,4000,497,0.21474100210160346,0.2121229224320084,0.6065922434803919,-0.5449156846611093
2017-11-08_1,LAL_L,L,inferior/ventrolateral protocerebrum,5,0.0372312491272941,5,41,4000,497,0.21588899424473892,0.2265910993373677,0.6233524397296991,0.5882445358638068
2017-11-08_1,VES_L,L,inferior/ventrolateral protocerebrum,6,0.0256192691445413,6,41,4000,497,0.23134606693689658,0.22637481042655075,0.8490191163785484,0.5713045999284332
2017-11-08_1,MB_L,L,mushroom body,16,0.1238445491944881,16,41,4000,497,0.24063584636060004,0.23587032985441847,0.9846459385524297,1.3150019544234215
2017-11-08_1,LH_L,L,olfactory system,11,0.0154207396394683,11,41,4000,497,0.2362438443192921,0.2293111468392705,0.920524579726202,0.8012810260350525
2017-11-08_1,AME_L,L,optic/lateral protocerebrum,1,0.003772548406603,1,41,4000,497,0.06307125121509975,0.18998452936634458,-1.6077215087012597,-2.278813917482853
2017-11-08_1,AOTU_L,L,optic/lateral protocerebrum,4,0.0275586782600697,4,41,4000,497,0.1701919480134978,0.22280318289895065,-0.043804968471213936,0.2915716202114787
2017-11-08_1,AVLP_L,L,optic/lateral protocerebrum,34,0.017506590080857,34,41,4000,497,0.2308565335968764,0.22945822397899757,0.8418721381536733,0.8128002357583972
2017-11-08_1,ICL_L,L,optic/lateral protocerebrum,8,0.0141316259929802,8,41,4000,497,0.24564294851944787,0.21705224151804936,1.0577474970643306,-0.1588471192078629
2017-11-08_1,ME_L,L,optic/lateral protocerebrum,131,0.0137407167826744,16,41,4000,497,0.02045429772293721,0.18383232306195266,-2.2299108750199106,-2.7606600753092176
2017-11-08_1,PLP_L,L,optic/lateral protocerebrum,13,0.0247627492367811,13,41,4000,497,0.25061793872930666,0.21960345879634913,1.1303802348005647,0.040966440758650635
2017-11-08_1,PVLP_L,L,optic/lateral protocerebrum,11,0.0210877228173999,11,41,4000,497,0.23542111052064257,0.23360618164221963,0.9085130167475197,1.137671893820834
2017-11-08_1,SIP_L,L,superior protocerebrum,7,0.026564468898378,7,41,4000,497,0.21060451300191602,0.2176010479070718,0.5462012647542412,-0.11586412467592642
2017-11-08_1,SMP_L,L,superior protocerebrum,22,0.0283202025188532,22,41,4000,497,0.2505888896153631,0.2320914076194563,1.1299561301118053,1.0190334726218158
2017-11-08_1,SPS_L,L,superior protocerebrum,15,0.0174081044878027,15,41,4000,497,0.22604261807486967,0.21834192116152637,0.7715910222428488,-0.05783828590644222
2017-11-08_1,ATL_R,R,inferior/ventrolateral protocerebrum,1,0.0076843012696145,1,41,4000,497,0.15525331709942272,0.21051179276082005,-0.2619026160143662,-0.671100764193953
2017-11-08_1,CRE_R,R,inferior/ventrolateral protocerebrum,8,0.011210897585465,8,41,4000,497,0.24635096979641183,0.22262779922255102,1.06808430609352,0.27783541787406735
2017-11-08_1,EPA_R,R,inferior/ventrolateral protocerebrum,1,0.0143470987549166,1,41,4000,497,0.12714467090849746,0.20973777194694768,-0.6722768762210053,-0.731722748696617
2017-11-08_1,IB_R,R,inferior/ventrolateral protocerebrum,4,0.0364638376026452,4,41,4000,497,0.22607969122137175,0.21461474023093446,0.7721322743887539,-0.3497543436705214
2017-11-08_1,LAL_R,R,inferior/ventrolateral protocerebrum,9,0.023416134530816,9,41,4000,497,0.20040042136294015,0.22984294054465862,0.3972258737310554,0.8429315723625678
2017-11-08_1,VES_R,R,inferior/ventrolateral protocerebrum,6,0.0197899974539006,6,41,4000,497,0.1854334116167295,0.22982123757358958,0.17871390732800277,0.8412317767598797
2017-11-08_1,MB_R,R,mushroom body,16,0.0541119400368117,16,41,4000,497,0.2394678537933969,0.23427402348338786,0.9675937446318423,1.189977848673627
2017-11-08_1,AL_R,R,olfactory system,23,0.0669363001194896,23,41,4000,497,0.20146150152609127,0.24619243823768233,0.4127171920967781,2.1234384760648384
2017-11-08_1,LH_R,R,olfactory system,14,0.015880788129262,14,41,4000,497,0.12382456336953176,0.2152355094370379,-0.720749031936189,-0.3011351586077041
2017-11-08_1,AOTU_R,R,optic/lateral protocerebrum,3,0.0151695582829394,3,41,4000,497,0.06601330408329384,0.2056486321813634,-1.5647687901294292,-1.0519877377713833
2017-11-08_1,AVLP_R,R,optic/lateral protocerebrum,28,0.0220640996038256,28,41,4000,497,0.13297863929019021,0.2199469815191312,-0.5871034230975669,0.06787143969869379
2017-11-08_1,ICL_R,R,optic/lateral protocerebrum,8,0.0142208345232401,8,41,4000,497,0.18742187846072952,0.21507574850046468,0.20774467617077222,-0.3136477743507086
2017-11-08_1,LO_R,R,optic/lateral protocerebrum,40,0.0119475088678664,30,41,4000,497,0.024828514239625836,0.1979295506501396,-2.166049177276556,-1.656552928492221
2017-11-08_1,ME_R,R,optic/lateral protocerebrum,129,0.0062167920089693,24,41,4000,497,0.024893702571599903,0.20325892587634303,-2.165097455399727,-1.2391516175953565
2017-11-08_1,PLP_R,R,optic/lateral protocerebrum,15,0.0182239601527843,15,41,4000,497,0.18174283195037394,0.2165455248881348,0.12483301637270375,-0.19853360713606394
2017-11-08_1,PVLP_R,R,optic/lateral protocerebrum,17,0.0190223107650327,17,41,4000,497,0.15841628660958978,0.21050445096342027,-0.21572460857941483,-0.6716757801627931
2017-11-08_1,WED_R,R,optic/lateral protocerebrum,1,0.012935449669569,1,41,4000,497,0.07678936122779315,0.2093283213360849,-1.4074429463808227,-0.7637912772703496
2017-11-08_1,SIP_R,R,superior protocerebrum,6,0.0113351905713117,6,41,4000,497,0.18020790897076983,0.22277985623667745,0.10242379474208084,0.28974465569905167
2017-11-08_1,SLP_R,R,superior protocerebrum,22,0.0215671447223606,22,41,4000,497,0.09591337605408637,0.2354009724433656,-1.1282404766775835,1.2782414730654246
2017-11-08_1,SMP_R,R,superior protocerebrum,21,0.0249790898738309,21,41,4000,497,0.24389523089500886,0.23828251666660236,1.0322315642688618,1.5039265271544255
2017-11-08_1,SPS_R,R,superior protocerebrum,12,0.0185531881136671,12,41,4000,497,0.19257625692457347,0.22027293467380268,0.2829964059964471,0.09340037475695379
2017-11-08_1,NO,midline,central complex,1,0.0034522715914941,1,41,4000,497,0.10412964440570009,0.21370357330353967,-1.008286458844407,-0.4211177312718461
2017-11-08_1,PB,midline,central complex,1,0.0033217601035986,1,41,4000,497,0.1685167869339407,0.2280516721035391,-0.06826160662023066,0.7026378674240807
2017-11-08_2,ATL_L,L,inferior/ventrolateral protocerebrum,1,0.0081194081525082,1,41,4000,497,0.08301525734575438,0.21701066397193897,-1.3008010822396958,-0.2448455068621306
2017-11-08_2,CRE_L,L,inferior/ventrolateral protocerebrum,10,0.0207756652701866,10,41,4000,497,0.17579918415855755,0.21312136073500215,0.19484425354087467,-0.6418365414972291
2017-11-08_2,EPA_L,L,inferior/ventrolateral protocerebrum,1,0.0641271040364944,1,41,4000,497,0.07733945581632551,0.20378143762179263,-1.3922930720261761,-1.5951861556161857
2017-11-08_2,IB_L,L,inferior/ventrolateral protocerebrum,3,0.0356146528386148,3,41,4000,497,0.15755144100497875,0.21569697491413958,-0.09930315834044647,-0.37893707711864066
2017-11-08_2,LAL_L,L,inferior/ventrolateral protocerebrum,5,0.0372312491272941,5,41,4000,497,0.2011668406668044,0.23128065135815712,0.6037622465548068,1.2117282575292276
2017-11-08_2,VES_L,L,inferior/ventrolateral protocerebrum,6,0.0256192691445413,6,41,4000,497,0.19787065744748172,0.22369292636759983,0.5506288943977619,0.4372299448442118
2017-11-08_2,MB_L,L,mushroom body,16,0.1238445491944881,16,41,4000,497,0.19034987871475098,0.22049899928186645,0.4293964997423733,0.11121771564271735
2017-11-08_2,LH_L,L,olfactory system,11,0.0154207396394683,11,41,4000,497,0.14171962293545134,0.2258910337992434,-0.35450667974764577,0.6615963391227311
2017-11-08_2,AME_L,L,optic/lateral protocerebrum,1,0.003772548406603,1,41,4000,497,0.08512517569958641,0.19843908546754402,-1.2667899161553644,-2.1404935744253657
2017-11-08_2,AOTU_L,L,optic/lateral protocerebrum,4,0.0275586782600697,4,41,4000,497,0.09060548203184615,0.2060126145563074,-1.1784492424411543,-1.3674442734006444
2017-11-08_2,AVLP_L,L,optic/lateral protocerebrum,34,0.017506590080857,34,41,4000,497,0.2029730229336515,0.22946008923377467,0.6328772902458296,1.0258988692439135
2017-11-08_2,ICL_L,L,optic/lateral protocerebrum,8,0.0141316259929802,8,41,4000,497,0.16284512895540565,0.22028565806131856,-0.013970709455115733,0.08944143677835013
2017-11-08_2,ME_L,L,optic/lateral protocerebrum,131,0.0137407167826744,16,41,4000,497,0.049117688398525386,0.19354750102527332,-1.8472183619535727,-2.639789990888751
2017-11-08_2,PLP_L,L,optic/lateral protocerebrum,13,0.0247627492367811,13,41,4000,497,0.20760200840062765,0.2329978782099066,0.7074949612250621,1.3870099527451873
2017-11-08_2,PVLP_L,L,optic/lateral protocerebrum,11,0.0210877228173999,11,41,4000,497,0.21076442214062557,0.23654507795058785,0.7584719948828316,1.749081616825433
2017-11-08_2,SIP_L,L,superior protocerebrum,7,0.026564468898378,7,41,4000,497,0.10171068282777684,0.21230279750907935,-0.9994371835222544,-0.7253893637321124
2017-11-08_2,SMP_L,L,superior protocerebrum,22,0.0283202025188532,22,41,4000,497,0.1281233208682889,0.22064563482270638,-0.5736744437036029,0.12618517678574998
2017-11-08_2,SPS_L,L,superior protocerebrum,15,0.0174081044878027,15,41,4000,497,0.18193460055695004,0.22235740675965818,0.2937450786572903,0.3009100750287151
2017-11-08_2,ATL_R,R,inferior/ventrolateral protocerebrum,1,0.0076843012696145,1,41,4000,497,0.12638154888033648,0.22776076048035776,-0.6017512156107692,0.8524440782681715
2017-11-08_2,CRE_R,R,inferior/ventrolateral protocerebrum,8,0.011210897585465,8,41,4000,497,0.22126821074460978,0.22156702248327895,0.9277894938637681,0.22023354956287575
2017-11-08_2,EPA_R,R,inferior/ventrolateral protocerebrum,1,0.0143470987549166,1,41,4000,497,0.11497466897278877,0.2142401252844591,-0.7856262391798153,-0.5276414096329973
2017-11-08_2,IB_R,R,inferior/ventrolateral protocerebrum,4,0.0364638376026452,4,41,4000,497,0.1974861084790297,0.22173984675346103,0.5444300958471799,0.23787416065692843
2017-11-08_2,LAL_R,R,inferior/ventrolateral protocerebrum,9,0.023416134530816,9,41,4000,497,0.24984503804155725,0.2231235827895493,1.3884382282541368,0.37911560344584305
2017-11-08_2,VES_R,R,inferior/ventrolateral protocerebrum,6,0.0197899974539006,6,41,4000,497,0.24106059705341143,0.2276070491972884,1.2468360279305026,0.8367543781899516
2017-11-08_2,MB_R,R,mushroom body,16,0.0541119400368117,16,41,4000,497,0.2469446153567642,0.22416525578616225,1.3416844012787486,0.48544180520596
2017-11-08_2,AL_R,R,olfactory system,23,0.0669363001194896,23,41,4000,497,0.2049928962482998,0.22065083007731784,0.6654369609312109,0.12671546958570643
2017-11-08_2,LH_R,R,olfactory system,14,0.015880788129262,14,41,4000,497,0.21941883231758993,0.22379824090655073,0.8979781427657915,0.4479796666409538
