recording_id,roi,label,atlas_region,base_region,side,n_rois_recording,n_time,n_windows,FCS,FCS_z,FCV,FCV_z,Metastability,Metastability_z,NetTE,NetTE_z,NeighborNetTE,NeighborNetTE_z
2018-11-03_5,877,SLP_L_877,SLP_L,SLP,L,693,2000,398,0.029008457476988655,-0.7439381604150337,0.2664753073829841,-0.734136109892127,0.018675694,0.7916309971934624,-7.27433789349188e-05,-0.03786142576554033,-0.0009630153943499215,-1.2258889562791344
2018-11-03_5,878,SLP_L_878,SLP_L,SLP,L,693,2000,398,0.029233177184678275,-0.7351381615534296,0.2685040106370593,-0.24964543139659048,0.01829927,0.4492449082136418,-0.0002002623685867111,-0.10423242517591338,-0.0005012965986104988,-0.9307247186661606
2018-11-03_5,879,SLP_L_879,SLP_L,SLP,L,693,2000,398,0.05988333247721448,0.46511852467741244,0.26740632842322065,-0.5117916075250455,0.01674331,-0.9660195985149762,-0.0008053808786631751,-0.41918410715801974,0.0009103602999773632,-0.028290951430192904
2018-11-03_5,880,SLP_L_880,SLP_L,SLP,L,693,2000,398,0.019654459918025984,-1.1102396687100313,0.2658071867763909,-0.8936952792062833,0.017704206,-0.09201180784323466,0.00015905228473052295,0.08278342798114892,-0.0006606956261527762,-1.032624171049118
2018-11-03_5,881,SLP_L_881,SLP_L,SLP,L,693,2000,398,0.030300152777324167,-0.6933555155310714,0.26707183217514646,-0.5916753036043667,0.019166248,1.2378268690436758,-0.0005778611719748274,-0.30076480067123623,-0.0004346861920556366,-0.888142501850902
2018-11-03_5,882,SLP_L_882,SLP_L,SLP,L,693,2000,398,0.03864340848554365,-0.3666345461543632,0.26427328632059344,-1.2600181857630157,0.018288901,0.43981319993692164,-9.118393467297789e-05,-0.047459354022027805,0.0037072786247884407,1.75970267721673
2018-11-03_5,883,SLP_L_883,SLP_L,SLP,L,693,2000,398,0.0524790012168283,0.1751657326760389,0.27275172604706904,0.7647851004801285,0.018494954,0.6272343058115211,-0.0016958936530762929,-0.8826776071213955,0.001038520001160472,0.05363805133400835
2018-11-03_5,884,SLP_L_884,SLP_L,SLP,L,693,2000,398,0.021745597161174534,-1.0283509658972736,0.2650580056683633,-1.0726131483501384,0.018988827,1.07644927307203,-6.402260354703907e-05,-0.033322442358382935,-0.0004858736923190555,-0.9208652751709051
2018-11-03_5,885,SLP_L_885,SLP_L,SLP,L,693,2000,398,0.032307794861199494,-0.614736473906947,0.26788824244083104,-0.3967019072943444,0.01838578,0.5279311412303461,-5.120354249664297e-05,-0.026650385939643757,0.00012222696758334235,-0.5321231028177247
2018-11-03_5,886,SLP_L_886,SLP_L,SLP,L,693,2000,398,0.036485823494569206,-0.4511253354117674,0.26874516923170844,-0.19205243897057594,0.01749493,-0.2823639098232277,-0.0003452694966764636,-0.17970563931621678,0.0030768763098856914,1.3567036648639033
2018-11-03_5,887,SLP_L_887,SLP_L,SLP,L,693,2000,398,0.025893598156291994,-0.8659157063899815,0.2664311041405872,-0.7446926360166634,0.018515656,0.6460638380169222,-2.7616815157019333e-05,-0.014373981690946929,-0.0010940635603376525,-1.3096644758405627
2018-11-03_5,888,SLP_L_888,SLP_L,SLP,L,693,2000,398,0.06838517041674551,0.7980495566666073,0.2699233463600534,0.08931736469741802,0.016831003,-0.8862558432306243,-0.00024638154457802373,-0.12823650339896633,0.00041473798066580955,-0.3451287873023313
2018-11-03_5,889,SLP_L_889,SLP_L,SLP,L,693,2000,398,0.02151716483861226,-1.0372963503460555,0.26696091992724796,-0.6181631352425645,0.018853107,0.9530018162955004,0.00014423180070054323,0.07506967225346306,-1.6034203258509927e-05,-0.6205096997238727
2018-11-03_5,890,SLP_L_890,SLP_L,SLP,L,693,2000,398,0.04641823877475033,-0.06217305322343431,0.27017396065343297,0.14916854736607368,0.01809877,0.2668742644142899,-0.0006606956261527762,-0.34387842260641394,0.0007749040579664434,-0.11488443380953257
2018-11-03_5,891,SLP_L_891,SLP_L,SLP,L,693,2000,398,0.021457983790135346,-1.039613873649106,0.26478048271424237,-1.1388906012353923,0.017948624,0.13030509385956773,0.00020890065732632757,0.10872847598692806,-0.0006130522115672858,-1.0021670350755123
2018-11-03_5,892,SLP_L_892,SLP_L,SLP,L,693,2000,398,0.01875595625031911,-1.1454249728129025,0.2654417847928824,-0.9809598185409764,0.01901968,1.104512290118122,0.00026639750176190127,0.13865439555821862,-0.0005778611719748274,-0.9796703629279523
