dataset,n_recordings,n_atlas_rois,n_right_rois,n_left_rois,n_midline_rois,sampling_rate_hz,window_frames,window_seconds,step_frames,step_seconds,slow_fluctuation_removal,highpass_hz,overlap_fraction,pairwise_average,diagonal
Turner/Mann/Clandinin branson_responses with Branson999 atlas labels,20,999,438,436,125,1.2,15,12.5,5,4.166666666666667,linear detrend plus Butterworth high-pass before FC/FCV,0.03,0.6666666666666667,Each FC/FCV entry is averaged over recordings where both ROIs are present.,set to 0 in final FC and FCV matrices; count diagonal set to n_recordings
