roi,label,atlas_region,base_region,side,n_recordings,FCS_z,FCV_z,Metastability_z,NetTE_z,NeighborNetTE_z,FCS,FCV,Metastability,NetTE,NeighborNetTE
21,SAD_21,SAD,SAD,midline,20,0.2580236384262252,0.12028017272943223,0.08301996178968248,-0.1644097107183056,0.030618135101753468,0.0597601528679008,0.2759464298981731,0.018601242,0.0003418380433790196,0.00034158506800191014
22,SAD_22,SAD,SAD,midline,20,0.572813489560573,0.2286192370454764,-0.04563981300984034,0.38270994041047113,0.19056993596723976,0.06313817193088558,0.2763478385299719,0.018575082,0.0004991745844021472,0.00016755553279647708
23,SAD_23,SAD,SAD,midline,20,-0.29313823451754967,-0.2560380741229774,0.3103331346502444,0.04348855698445462,0.7170858413542192,0.04541866159697401,0.2727620833407676,0.019051323,0.0004897244237990889,0.0004998083391921732
24,SAD_24,SAD,SAD,midline,20,0.16867623653225428,0.019491776626580755,0.1022505166364223,-0.10254907431509368,0.3629531912799197,0.05462407127913822,0.27462718282346005,0.018748978,-1.8551883156412546e-05,0.0002819738921513078
25,SAD_25,SAD,SAD,midline,20,-0.17601525511156196,-0.28108671572035276,0.17308975965826212,-0.1591741372526053,0.5677162668219627,0.047875546682105544,0.2730298832007589,0.01891184,-0.0001974869216808146,0.0003475375918293675
26,SAD_26,SAD,SAD,midline,20,0.2694816424031089,0.07539322344019747,0.09778483916922512,0.10948207380970505,-0.0725319950173645,0.05842726657033244,0.2750238931296806,0.0187207,7.327246815548432e-05,0.0002288131908970416
27,SAD_27,SAD,SAD,midline,20,0.05522633620689086,0.10622318469052701,0.03869607503713335,-0.28434968360171803,0.32666297524542237,0.05284191122710041,0.27504144492483595,0.018621568,-0.00020156033149188168,0.0002138938901637269
28,SAD_28,SAD,SAD,midline,20,-0.4557968276943031,-0.5189367788869418,0.40102263395525994,-0.006403571170039646,0.5157044293936722,0.041433394194515985,0.27131102235545645,0.019091967,-8.589184747092283e-05,0.0005543840894170971
29,SAD_29,SAD,SAD,midline,20,-0.21678593654543277,-0.3508117169626927,0.23063907570232187,-0.1072631147601804,0.3107100095692099,0.04644822788326514,0.27243336890937403,0.018882688,0.00020843884767524778,0.00035188127450358817
30,SAD_30,SAD,SAD,midline,20,0.09668942884883994,-0.28193837342111727,0.03448536601018563,0.05434004289341822,0.3270600268207797,0.05608062752508963,0.2732816070265387,0.018719126,0.00026630173816272244,0.0003980383831853668
31,SAD_31,SAD,SAD,midline,20,-0.456542903984151,-0.4517778568081301,0.15185580805754267,0.015790798140677572,0.5305473149761057,0.043332586911120775,0.2718934566498151,0.018874582,-1.366261937870724e-05,0.0006359105625901063
32,SAD_32,SAD,SAD,midline,20,-0.48705809974170816,-0.6143572842172406,0.2004709739458313,-0.26097832203980564,1.1203316717959584,0.0406567081488015,0.27082039220692444,0.018884625,-0.00022582345885313474,0.0010893934870178934
33,SAD_33,SAD,SAD,midline,20,-0.19593028852641683,-0.6140014588402695,0.08896388782597217,0.0029809388342677046,0.5526655184975716,0.048928877794948054,0.2710798558578188,0.018802147,0.00017409795307766015,0.0005494437255911935
34,SAD_34,SAD,SAD,midline,20,-0.4854348109654141,-0.5127664762955737,0.256144769595994,0.0837125421073153,0.31772270464272023,0.041485450877413864,0.2715889983799878,0.018964402,4.436625173911493e-05,0.0005315398339659046
35,SAD_35,SAD,SAD,midline,20,-0.5527665394727838,-0.7314980709767428,0.3340053548941488,0.11071167244342632,0.18538168790885326,0.04129730703379873,0.2702945299538893,0.018915065,7.146240591115702e-05,0.0003236040741967842
36,SAD_36,SAD,SAD,midline,20,1.1681291912904577,0.8045541906818674,-0.535813045105703,0.8581659988893499,0.025749690750450784,0.07568914684537145,0.27844825097086817,0.018028248,0.0013460968729270546,0.00018856361066095693
37,NO_37,NO,NO,midline,20,0.41445886909143753,0.19080381900770965,0.16855943032280987,0.09647997744921324,-0.10057579250405135,0.05781642125264994,0.2747264034223661,0.019109787,3.586915673753721e-05,0.0002028409742223852
38,SOG_38,SOG,SOG,midline,20,-0.10458061429165891,0.3514293979085685,0.10538896416137548,0.1315382702733918,0.21609195533666542,0.04906454165980931,0.27602943097244825,0.018879805,0.0003601775682864394,0.00019197009774016177
39,SOG_39,SOG,SOG,midline,20,-0.01219422543758325,-0.029599437977020047,-0.03247998221745248,-0.1055154475134588,0.34652540710491886,0.049328768806419794,0.2735814911684749,0.018817548,0.00026179955846038097,0.00040028427431536214
40,SOG_40,SOG,SOG,midline,20,0.35906634726763037,0.6433611997119301,-0.3406020478489497,0.46653169650754817,0.12866882762529203,0.05710752186139985,0.2776773120551308,0.018521676,0.0011514373542807893,0.00027325074519509286
41,SOG_41,SOG,SOG,midline,20,0.7134596521969534,0.8972985811135162,-0.19955353508383894,0.3978133625583665,-0.09311888889040143,0.06680741780673394,0.27898367805410496,0.018441537,0.0012688925997337275,0.00016616192611594422
42,SOG_42,SOG,SOG,midline,20,0.29424774683612737,0.06730910669236741,0.09783641025808024,0.10944030721956013,0.2495117132503458,0.056224236968936504,0.2747545434374607,0.018722555,0.000294444323283723,0.00025026316806390624
43,SOG_43,SOG,SOG,midline,19,0.12097174184252578,0.3319781115039038,-0.09663155512531958,0.008867167815694103,0.18963056546561965,0.05337065714151102,0.2761443900436104,0.019001897,0.000734825530551132,0.0003958719986422666
44,SOG_44,SOG,SOG,midline,20,0.06999042911909945,0.24285587603059583,0.26103647705194877,0.05251472993148866,0.17852518477510657,0.05054386043896012,0.2743526620475616,0.019013572,-5.262882987899279e-05,0.0004014324965538849
45,SOG_45,SOG,SOG,midline,20,-0.04101240118958258,-0.030814041887943188,-0.05338480087506474,-0.15897801732348613,0.46988872619042016,0.049300635250433884,0.2734470318107979,0.018890327,-0.0005326399828488913,0.0003813030104356387
46,SOG_46,SOG,SOG,midline,20,-0.10605900483811811,-0.15700022231340086,0.2172051235213049,-0.29446007467255214,0.33339816466586764,0.048188451197729264,0.27318637966452985,0.01893282,-0.0002093341290073179,0.00048394558270674945
47,SOG_47,SOG,SOG,midline,20,-0.04412415201759426,0.22812844749767666,0.29777120218706254,0.03168457532233735,0.4600745756270486,0.04911091544422936,0.27550806612356904,0.01899182,0.0005026097904331409,0.0006134853843563625
48,SOG_48,SOG,SOG,midline,20,0.22892631000351468,0.7187390642517181,0.24056013683859145,0.8272531552886283,-0.05622560379529272,0.05684004985245237,0.27879687104129824,0.018845119,0.0018880528985190334,0.00025063640393789875
49,SOG_49,SOG,SOG,midline,20,0.23669344873402548,0.747803229551909,0.35763843246599314,0.31209262199625537,-0.08445224362945815,0.05727395118043569,0.2781604535422214,0.018909693,0.0005778800019263846,0.00017831234792826714
50,SOG_50,SOG,SOG,midline,19,0.010623112445791907,0.8154052093948504,0.22850716171350013,0.874710973352143,0.18259438840625616,0.051075539577169364,0.27817827946002127,0.019109135,0.0011792446090448155,0.00034103740146899887
51,SOG_51,SOG,SOG,midline,19,0.24401401161001887,0.29132330469510487,0.2974055500033912,0.3038114724923614,0.11914800721569321,0.056754336169974565,0.2766618134796044,0.019014772,0.0007272703730891285,0.00019739755334847515
52,SOG_52,SOG,SOG,midline,18,-0.5727347557308051,-0.18483842437609976,0.6108763821912427,0.18265684017541975,0.26760321090761446,0.03943268220102328,0.2734514864220982,0.01962345,0.0008732957367799594,0.00032778635330406157
53,SOG_53,SOG,SOG,midline,20,0.2365346963489759,0.061131064515189695,0.0676744614670535,0.21817551216741995,0.3125182742578033,0.056011705492562805,0.2746387920797998,0.018765505,0.0005152256441596341,0.00034385273413375185
54,SOG_54,SOG,SOG,midline,19,0.5247687824087476,0.9814045902611431,-0.1716267385568214,0.7214647828151631,-0.04968924392793852,0.06402815286332703,0.280458493470665,0.018733978,0.001687993300281669,0.00021305418056808336
55,SOG_55,SOG,SOG,midline,19,-0.020799156245450135,0.4616321881733422,0.2860028031686058,0.5617470692604075,0.033281628090349874,0.05115542949183779,0.27744139607993157,0.019188019,0.0018378699554703166,0.00027605369113740003
56,SOG_56,SOG,SOG,midline,18,0.05035315847588057,0.37443259239249993,0.3442371277912617,0.4875392853841594,0.0654060663344511,0.051628712644250487,0.27600251950673,0.018328153,0.0012494960701301733,5.485818019719514e-05
57,SOG_57,SOG,SOG,midline,19,0.30490363203402304,0.8401709589412854,0.11285512780977791,0.5919936554587812,-0.04775598266822636,0.05857057781506861,0.27916603402033924,0.019029783,0.0011924794662451928,0.00022123002438762942
58,SOG_58,SOG,SOG,midline,19,1.1115298724710732,1.3551943896057217,-0.28180414655799446,1.9681441471583034,-0.029007911212388104,0.0756224789877857,0.28198603472681416,0.018513883,0.0029636273304207137,0.0001441124313479675
59,SOG_59,SOG,SOG,midline,20,-0.599895952841755,-0.13827988757643103,0.4219815167572419,-0.26691209459786625,0.5412971384435775,0.03723031665604762,0.27295900957819696,0.019227605,-0.0006042700379810862,0.0007581614184131249
60,SOG_60,SOG,SOG,midline,19,0.1594922927417893,0.1369564073931641,0.1089360483056137,0.23410454489495558,0.4397820329470411,0.05584552502523087,0.27544674384436735,0.019065926,0.00013980960206569763,0.00025340712510775584
62,SOG_62,SOG,SOG,midline,19,0.647943038896753,1.2114664425704798,0.06956697360628927,1.2658991445178225,-0.010144761115656533,0.06658796676954758,0.281108184911398,0.019027367,0.002484504910225945,0.0003274439382797642
63,SOG_63,SOG,SOG,midline,20,-0.15316564257575052,-0.08488949176386275,0.3907649537446407,-0.13133942402409252,0.7697477455068038,0.0467238413408111,0.2734126251962861,0.019122379,-0.00013747492796615978,0.0006139296477066683
64,SOG_64,SOG,SOG,midline,19,0.2826329002304046,0.6694059127374788,-0.16545524047074958,1.1761135695704341,0.02535996727505747,0.06025310262560799,0.2788736035124201,0.01875942,0.0021147111740982107,0.00017235861371697563
65,SOG_65,SOG,SOG,midline,18,0.08110165087662234,0.2939501237863924,0.11341647354398687,0.563930015748156,0.11394060389658196,0.05241155639751453,0.27521664445027044,0.018080711,0.0004388253618242154,0.00016519616530564064
66,SOG_66,SOG,SOG,midline,19,0.7727162102419652,0.9265093457115607,-0.31497092974345164,1.4163148264383183,0.0454863754695776,0.06913533076250107,0.28010975983024755,0.018664535,0.002383960160702895,0.0002833055510771931
67,SOG_67,SOG,SOG,midline,19,-0.6067842650872977,-0.2934128594265695,0.6821107608886123,-0.01845840954072922,0.5593053002342278,0.038396557193439505,0.2726494881997099,0.019388532,-0.0004040677138298003,0.0005455258982709753
68,SOG_68,SOG,SOG,midline,20,-0.19995464914076946,-0.11290316389650057,0.07118827687779156,-0.05347118904089937,0.5164711957917166,0.047722104999350576,0.2742264094096454,0.01889411,-0.00029342607075344727,0.0003312392226333326
69,SOG_69,SOG,SOG,midline,20,1.0096277453539941,0.7797208927780515,-0.6137902594807778,0.8459939401963247,0.11455969986720424,0.07323657145782915,0.27871842531730573,0.017900553,0.0016411672333003669,9.025792775851078e-05
71,SOG_71,SOG,SOG,midline,19,-0.2772897981874556,0.19416146356284034,0.49366688772469003,0.1917908694099635,0.6158788142370736,0.04592917902319347,0.2757793797309614,0.019350762,0.0006418332828811912,0.0005696820638830233
72,SOG_72,SOG,SOG,midline,17,-1.494819110107635,-1.1689421418022796,0.05154117195798612,0.06405708211040319,-0.8287065506521797,0.020684816567788894,0.2674270075869166,0.018086324,0.0003307831347856069,-0.0007897759293393607
73,SOG_73,SOG,SOG,midline,19,-0.23551384575757864,0.10955474749150436,0.5093997360961046,0.00033948356738088795,0.49936649009726275,0.04567830133966159,0.27397271632616294,0.019301794,-0.00014615749324682533,0.0005499332352324671
74,SOG_74,SOG,SOG,midline,18,-0.5258419050780643,-0.013539949984591721,0.13504704821790636,0.2733025554203579,0.290495009328599,0.040120363276707996,0.27380938473522654,0.018107474,0.0005655111838535926,0.00017849301229267832
75,SOG_75,SOG,SOG,midline,20,0.4383057904227745,0.290683236896552,-0.16581211431253143,0.29044635504772054,0.33369784106533185,0.06148212569637248,0.27590134635057967,0.018475432,0.0008286467390127636,0.00029169176023622056
76,SOG_76,SOG,SOG,midline,20,-0.06505718555582277,-0.07074242562781947,0.1875889560672458,0.05776631721269907,0.22166912005437908,0.05140572895396546,0.27364333965846804,0.018763676,0.00014430818581967104,0.00026066183525781113
77,SOG_77,SOG,SOG,midline,20,0.9976891585824086,1.3501780661463534,-0.5023479748044235,2.396638534378444,0.025743415461190727,0.07290069165372993,0.2821288303911535,0.018097576,0.004179696030707733,0.0002813613289711084
78,SOG_78,SOG,SOG,midline,20,-0.17945075015295572,-0.28104673954173576,0.10628957321018621,-0.009470969885887881,0.5230672860428216,0.049559330353444356,0.2734062630542283,0.018774051,0.0004952284085101444,0.00037100927763186894
79,SOG_79,SOG,SOG,midline,20,0.3809115733638254,0.3407402854586841,-0.07781425451284105,0.4053525062376287,0.29879751709922997,0.06137360706029018,0.27675667410048843,0.018470142,0.0009661030551724491,0.00023872010104335222
80,SOG_80,SOG,SOG,midline,20,-0.4128873645356612,-0.2215869674633685,0.34331496244542414,0.1337068467421285,0.4687374054830399,0.042239094138530664,0.2726382298917596,0.019124921,0.00028155366746543186,0.000556633863981544
82,SOG_82,SOG,SOG,midline,19,0.4098572643217471,0.8541746118269967,0.09446388963457693,0.9764474029740775,0.10856350602498333,0.060549455595714965,0.2792774516559474,0.01897198,0.0017857568825662064,0.0003812155261514243
83,SOG_83,SOG,SOG,midline,20,0.5293585769063043,0.6628326113373153,0.017965939758418297,0.5007008748054466,0.2114739457406,0.06268999003513781,0.2781623015754423,0.01871037,0.0008714075253615728,0.00019454895370046274
84,SOG_84,SOG,SOG,midline,20,-0.059213591487033944,0.2717103802084955,0.29205286629695615,0.3838560205245449,0.16500223732100966,0.049880528502704,0.27622504014109855,0.01892604,0.0011396417489365686,0.0004253918676242518
85,SOG_85,SOG,SOG,midline,20,-0.11411066577217695,-0.06685747848279236,0.06697651018656116,0.26148627210986947,0.28435116107996117,0.0493987777958902,0.2747290817815728,0.018812591,0.0008252867064993622,0.0004358570271112898
86,SOG_86,SOG,SOG,midline,20,0.4369037352531275,0.915646246254399,-0.04300443415426679,1.6057444751513308,-0.06584769903626327,0.06102541931367619,0.27955250190774805,0.018608134,0.0027504745128252243,0.0002645776677085864
87,SOG_87,SOG,SOG,midline,20,0.28049191178570354,0.45383884873552527,0.08611662012736862,0.25591623397614954,-0.12055693015722294,0.057345145552998,0.2770172382210605,0.018870432,0.0004899649378067178,3.284356687076063e-05
88,SOG_88,SOG,SOG,midline,20,-0.3362022941049486,-0.31292395373141685,0.08085060243782807,-0.2124952592739106,0.5491568134042376,0.044238043681782115,0.272576446674311,0.018989356,0.00012285000951991573,0.00042610911357979806
89,SOG_89,SOG,SOG,midline,20,-0.2156224112871184,-0.23957709534186064,0.2649948838329746,-0.2055694506951855,0.35960720050813183,0.04744043078483752,0.2734312563671037,0.018858736,1.5619550114366733e-05,0.00025933539280409055
90,SOG_90,SOG,SOG,midline,18,0.4014604122570672,1.1793751997837598,-0.05713470402932372,1.0220368239517867,0.06003523617708896,0.05881341441142707,0.27931937480343383,0.018061824,0.0016782110367090466,0.0001530481960697336
91,SOG_91,SOG,SOG,midline,19,-0.35951920305096646,-0.2969728483418896,0.3170682323041712,0.07720861988650607,-0.0261405615937327,0.04561733460556993,0.2732991250098403,0.019333655,-4.196362126061592e-05,0.00021813464505416748
92,SOG_92,SOG,SOG,midline,20,-0.08609929043441625,-0.3495014919130262,0.13248159825060607,-0.2802877025757712,0.42415220640035206,0.04887163852678704,0.27203787973651167,0.018850783,-0.00015617958456631384,0.0004500918441707081
93,SOG_93,SOG,SOG,midline,20,-0.3531341878340625,-0.3170440988895195,0.23203118299512568,-0.19991372258155318,0.14525277448907264,0.042687453460260885,0.27176258996174407,0.019030225,5.160583319975089e-05,0.00032380285101411095
94,SOG_94,SOG,SOG,midline,20,-0.30931229513041403,-0.4088630241075131,0.4242424363870282,-0.3854688660336037,0.22497471160852697,0.04676577308115125,0.27212121927240834,0.018985968,-0.0006097370940400059,0.00037673576716243135
95,SOG_95,SOG,SOG,midline,19,0.5395139204112853,1.307976361165594,0.1696558853646451,1.2762566415837695,-0.16967836714937998,0.06285422853161358,0.281356212490517,0.019111473,0.002441070937398651,7.725988719943629e-05
96,SOG_96,SOG,SOG,midline,20,-0.20517829265899498,-0.08768561159427862,0.13166627190771335,0.033678305251622576,0.11142402281464343,0.04702810696605591,0.27289769802687175,0.018855602,-0.0002745194220924851,0.0003060213323706422
97,SOG_97,SOG,SOG,midline,20,-0.22373193517484752,0.09418556695215699,0.3856801290229611,0.016321636214479334,0.35032892348095507,0.045263664556727576,0.27433078473990263,0.01917486,0.00015193071760700235,0.0003470162934793206
98,SOG_98,SOG,SOG,midline,20,-0.13878675075114164,0.08456250688324413,0.09604547284633236,0.12266845391051392,0.16454234746334817,0.04764976724234028,0.27376241869326357,0.018886065,0.00015217225112194556,0.0003548177104103733
99,SOG_99,SOG,SOG,midline,20,-0.4081467425769235,-0.6084317999315687,0.2519247138418046,-0.02519390980805592,0.28947308885088957,0.0414368239105936,0.27058364662555484,0.019088967,0.00012957769359491872,0.0004853930652026819
100,SOG_100,SOG,SOG,midline,20,-0.6186569730470662,-0.3475847755717673,0.5339627435681134,0.0838022361588089,0.4700182813713437,0.038529819117639176,0.2721253797043764,0.019283324,0.0003719518790911585,0.0005389351957271372
101,SOG_101,SOG,SOG,midline,20,0.22455329968773613,-0.13144516897023678,-0.02729331120045647,0.022820156977101446,0.2796173845667155,0.055590068600769496,0.2734196758034311,0.018709492,-0.00011675767413101644,0.0002929097027560825
102,SOG_102,SOG,SOG,midline,19,-0.0016059436555610805,0.029563105090236765,0.0821656342827835,0.09368680272022936,-0.17586963043742423,0.05167255801422964,0.2751129349978296,0.019116336,0.0003762811893518723,0.00011018879142636332
103,SOG_103,SOG,SOG,midline,20,-0.0458901737193113,0.06841423699638391,0.1626107075658342,0.008202569480965169,0.18191344454814376,0.049909913467880054,0.27465210081627756,0.01899501,-8.06546521937227e-05,0.00031512443949874806
104,SOG_104,SOG,SOG,midline,20,-0.3437653678246878,0.010069331733777798,0.16275434369274985,0.08042273518046723,0.16449045922964856,0.04339642047637114,0.2744244800310198,0.019014288,0.0001007860053657543,0.00034879506061996407
105,SOG_105,SOG,SOG,midline,19,0.832183675548288,0.9258652069441426,-0.09692317995378305,0.3928492331839427,-0.17981037132760216,0.06895809262522234,0.2793377508296759,0.018733276,0.0010809725825678084,7.776473692839778e-05
106,SOG_106,SOG,SOG,midline,19,0.03131184188264858,0.7623641982452147,0.033217430634587666,0.5081588129882375,0.06753214190534595,0.05062537549199761,0.2782119015626069,0.018935192,0.0009380672291288681,0.00023810900187213577
107,SOG_107,SOG,SOG,midline,19,-0.2606873724400754,0.08716062442308732,0.48637485644212547,0.10175710738254405,0.19828860067481258,0.04664663943884812,0.27544205168208635,0.019270975,0.00010234857386826049,0.00018087357377680405
108,SOG_108,SOG,SOG,midline,20,0.025761544981858574,0.22228680432981712,0.17732093343778071,-0.1376595841815424,-0.09301426458535812,0.0514691878443317,0.2743110397860582,0.019019332,-0.00016888261026399914,0.00024286765202067139
109,SOG_109,SOG,SOG,midline,20,0.08987899375056697,-0.04960882329616168,0.024532288312507318,-0.025687372831548445,0.13451585256276646,0.052261489948969356,0.27314247305840234,0.01888125,0.0001934014636318661,0.00034427090036065597
110,SOG_110,SOG,SOG,midline,20,-0.03583020297360873,-0.09257540782753655,-0.18471960869893803,0.05905373599530792,0.10404749037048151,0.04982750546428723,0.27303585333888597,0.018826976,0.000275722760632776,0.00033247279015951627
111,SOG_111,SOG,SOG,midline,20,0.1698377527607165,0.35685199845820575,-0.25510551006916615,0.29322057614194985,0.15088927277282804,0.05466580070347603,0.27704576589427893,0.018639347,0.001063296788228587,0.00043400767424022553
112,PB_112,PB,PB,midline,20,0.5081021437960241,1.403863212700553,-0.28110868528232624,1.1950819802544874,0.27831382650485265,0.06148918523636247,0.2813778607314745,0.01844562,0.001246337565513809,0.00039130318253374053
113,FLA_113,FLA,FLA,midline,20,0.09208444533892224,-0.1530344944760889,0.1420122368523057,-0.19491879358788228,0.34135990388982806,0.05220916757942075,0.27356369045540097,0.01897672,0.0001995744470995006,0.0005690910388976693
114,FLA_114,FLA,FLA,midline,20,0.6028180047938003,0.052930258128334254,-0.3765891124760845,0.02328694157292862,-0.06529214888438706,0.061741281217916444,0.2747510001229518,0.0186622,0.00040698792514228525,0.0003325401497957004
115,FLA_115,FLA,FLA,midline,20,0.2861499923913965,0.010084129750034181,-0.37776688899952837,-0.12321146997325136,0.399716673264825,0.05596890550588275,0.274427170746313,0.018568924,0.0004061150439614521,0.0005340712676962307
116,FLA_116,FLA,FLA,midline,20,-0.04219792392203707,-0.31650257385530595,0.11326391316049673,-0.05048619770429373,-0.03361611838804538,0.049392478888639624,0.2722433750825422,0.01903179,0.0007263487619728304,0.0004535574316844941
117,FLA_117,FLA,FLA,midline,20,-0.01500358935822298,-0.3423735615973919,-0.12734489323310588,0.2152326963301284,0.41262142149148423,0.04913497616931006,0.2726948360786321,0.018893015,0.000585901501190275,0.0006545121887399643
118,FLA_118,FLA,FLA,midline,20,1.2797781061051299,0.4367124827577694,-0.7722995117467135,0.1307617044837979,0.005480638101650557,0.07679754435627877,0.2773443805300702,0.018127475,0.0007190167091564674,0.0002836643469431744
119,PRW_119,PRW,PRW,midline,20,-0.6475325783590486,-0.5162047935574013,0.31449258326294477,-0.03739922486349275,0.19355798872955984,0.03657814355186168,0.27082263808315976,0.019170774,2.853586153882898e-05,0.0005259228716877361
120,PRW_120,PRW,PRW,midline,20,-0.2956394837031443,-0.12532281451512994,0.12455091794753219,0.0071900216541083235,-0.08458303314513835,0.04591774270795563,0.27290799574835073,0.018794464,0.0004381779264776164,0.00022619437489945483
121,PRW_121,PRW,PRW,midline,20,-0.1000502716715221,-0.45217569244246125,0.22883304111401878,-0.3787045074385561,0.09030724313029559,0.051105042583397854,0.2718507958758022,0.018890342,-2.380874833820099e-05,0.00032271142964533753
122,PRW_122,PRW,PRW,midline,20,-0.31665053306126356,-0.35350013303532857,-0.05241820991524319,0.053824203670609014,0.37967919071266726,0.04369725035893471,0.2726355861690766,0.018829146,-0.00011586926823716363,0.0003853947489306485
123,PRW_123,PRW,PRW,midline,20,-0.5378512600033089,-0.5316201035472463,0.29380815065400445,-0.07816081754397332,0.390267318229683,0.038861146893810324,0.2712205741823773,0.019103304,-3.9314106501143e-06,0.00034221877127926055
124,PRW_124,PRW,PRW,midline,20,-0.5018885962417852,-0.03424703536300833,0.2719037881609273,-0.1670338014110388,0.08244159385479302,0.04000301355750358,0.2728612379392696,0.019060608,-2.9201913696444568e-05,0.000344817944848536
125,PRW_125,PRW,PRW,midline,20,0.11601876849577326,-0.11114867769837741,-0.035919301597105546,0.02272460297678782,0.2527507134560482,0.05166774839009487,0.2736493694636842,0.018941933,8.733158070523552e-05,0.0003898725118401145
126,CRE_R_126,CRE_R,CRE,R,20,0.8651778082927539,0.7691393758267975,-0.6369250883889861,-0.4707159626956239,-0.38478085064958856,0.06657629443078554,0.2783899966442601,0.018268686,-0.0005581670509447782,-4.995889902776748e-05
127,CRE_R_127,CRE_R,CRE,R,20,0.0908867771259839,-0.23901561920358744,0.42995171103466223,-0.4645763722924512,-0.05478952288969456,0.05230552595776363,0.2728000506658956,0.018980552,-0.0002468192401070907,0.0002806500983000282
