figure,panel,model,feature_set,feature,weight,left_out_region,left_out_division,standardized_beta
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log10 (Out/In-deg),,lOB,Tel,0.20085896339252945
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Clustering,,lP,Tel,-0.34318904142167256
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,lP,Tel,-0.07902337865132861
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Global Efficiency,,lP,Tel,0.056452295041280326
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Post-DCA,,lP,Tel,0.42175456085888746
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Pre-DCA,,lP,Tel,0.06381986026407453
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log10 (Out/In-deg),,lP,Tel,0.23878648062792074
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Clustering,,lPO,Tel,-0.3145984612641879
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,lPO,Tel,-0.05878468899582903
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Global Efficiency,,lPO,Tel,0.06363390244714319
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Post-DCA,,lPO,Tel,0.4326453874846046
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Pre-DCA,,lPO,Tel,-0.03890454330298281
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log10 (Out/In-deg),,lPO,Tel,0.1868497071789644
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Clustering,,lSP,Tel,-0.3122433937557087
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,lSP,Tel,-0.03600013917309526
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Global Efficiency,,lSP,Tel,0.0699374775248603
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Post-DCA,,lSP,Tel,0.44396283421557725
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Pre-DCA,,lSP,Tel,0.004502351183317568
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log10 (Out/In-deg),,lSP,Tel,0.1817230314625152
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Clustering,,rP,Tel,-0.32282452648806886
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,rP,Tel,-0.06326568258412493
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Global Efficiency,,rP,Tel,0.06697621264545746
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Post-DCA,,rP,Tel,0.4359050250171533
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Pre-DCA,,rP,Tel,-0.027370585798228944
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log10 (Out/In-deg),,rP,Tel,0.18090959731780543
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Clustering,,rPO,Tel,-0.310634471220686
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,rPO,Tel,-0.06403025389804139
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Global Efficiency,,rPO,Tel,0.057195424682826276
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Post-DCA,,rPO,Tel,0.4272129281387636
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Pre-DCA,,rPO,Tel,-0.05261550715334777
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log10 (Out/In-deg),,rPO,Tel,0.18332593677963138
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Clustering,,rSP,Tel,-0.263176213379082
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,rSP,Tel,-0.030965607225962727
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Global Efficiency,,rSP,Tel,0.05542666215442376
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Post-DCA,,rSP,Tel,0.47937332417930784
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Pre-DCA,,rSP,Tel,-0.09516072909738497
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log10 (Out/In-deg),,rSP,Tel,0.09624831351539397
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Clustering,,lHb,Di,-0.32196307829834653
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,lHb,Di,-0.06186061127759032
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Global Efficiency,,lHb,Di,0.06481938627242398
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Post-DCA,,lHb,Di,0.4644076056533211
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Pre-DCA,,lHb,Di,-0.022274458362406265
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log10 (Out/In-deg),,lHb,Di,0.17830741478449438
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Clustering,,lPT,Di,-0.2961089629982542
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,lPT,Di,-0.04459675351619552
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Global Efficiency,,lPT,Di,0.06147268390534808
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Post-DCA,,lPT,Di,0.4582604275803157
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Pre-DCA,,lPT,Di,-0.03685016289184719
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log10 (Out/In-deg),,lPT,Di,0.17693282695690646
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Clustering,,lPrT,Di,-0.3139246547873507
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,lPrT,Di,-0.05091836517299822
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Global Efficiency,,lPrT,Di,0.06565435973002767
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Post-DCA,,lPrT,Di,0.44759522823124215
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Pre-DCA,,lPrT,Di,-0.027242493050293828
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log10 (Out/In-deg),,lPrT,Di,0.18834206092439792
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Clustering,,lTh,Di,-0.3058355444711903
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,lTh,Di,-0.06859672615063621
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Global Efficiency,,lTh,Di,0.051898235770226425
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Post-DCA,,lTh,Di,0.4530287036224061
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Pre-DCA,,lTh,Di,-0.027274149628433896
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log10 (Out/In-deg),,lTh,Di,0.1960384468531085
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Clustering,,rHb,Di,-0.29980174893565503
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,rHb,Di,-0.05801982892222407
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Global Efficiency,,rHb,Di,0.0665691260386991
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Post-DCA,,rHb,Di,0.4383140016622335
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Pre-DCA,,rHb,Di,-0.03474189611398956
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log10 (Out/In-deg),,rHb,Di,0.19720439541317578
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Clustering,,rPT,Di,-0.3122844611804799
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,rPT,Di,-0.05336622178962068
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Global Efficiency,,rPT,Di,0.06387862663214881
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Post-DCA,,rPT,Di,0.44804126268199734
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Pre-DCA,,rPT,Di,-0.02814622662532369
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log10 (Out/In-deg),,rPT,Di,0.18670254546590062
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Clustering,,rPrT,Di,-0.30962887730475863
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,rPrT,Di,-0.038133049722275714
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Global Efficiency,,rPrT,Di,0.0934229826210947
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Post-DCA,,rPrT,Di,0.4652769276372915
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Pre-DCA,,rPrT,Di,-0.021043115859515526
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log10 (Out/In-deg),,rPrT,Di,0.19261153695446592
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Clustering,,rTh,Di,-0.27926145689390913
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,rTh,Di,-0.04443958194533362
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Global Efficiency,,rTh,Di,0.05416095921038235
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Post-DCA,,rTh,Di,0.462799157294358
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Pre-DCA,,rTh,Di,-0.02643483396626655
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log10 (Out/In-deg),,rTh,Di,0.20823184462064712
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Clustering,,lTS,Mes,-0.34507667092781913
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,lTS,Mes,-0.10532672977348444
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Global Efficiency,,lTS,Mes,0.037039000286433206
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Post-DCA,,lTS,Mes,0.4406518306567849
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Pre-DCA,,lTS,Mes,-0.058255103230580633
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log10 (Out/In-deg),,lTS,Mes,0.1648453297865531
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Clustering,,lTeO,Mes,-0.31240535981560286
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,lTeO,Mes,-0.02567712582716869
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Global Efficiency,,lTeO,Mes,0.08463364410068869
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Post-DCA,,lTeO,Mes,0.44708062001994514
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Pre-DCA,,lTeO,Mes,-0.032026061898973265
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log10 (Out/In-deg),,lTeO,Mes,0.18055028865153808
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Clustering,,rTS,Mes,-0.38961909068452866
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,rTS,Mes,0.08223787100993618
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Global Efficiency,,rTS,Mes,0.13590554295919305
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Post-DCA,,rTS,Mes,0.3934496424236587
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Pre-DCA,,rTS,Mes,-0.019151405636004405
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log10 (Out/In-deg),,rTS,Mes,0.22504912069054053
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Clustering,,rTeO,Mes,-0.26834493572954143
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,rTeO,Mes,-0.1030303157405043
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Global Efficiency,,rTeO,Mes,0.002632852537880482
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Post-DCA,,rTeO,Mes,0.4807184626624304
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Pre-DCA,,rTeO,Mes,-0.018440400956683013
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log10 (Out/In-deg),,rTeO,Mes,0.21920256490629295
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Clustering,,lCb,Hind,-0.3290741696142996
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,lCb,Hind,-0.07042909740710297
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Global Efficiency,,lCb,Hind,0.056519274274842816
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Post-DCA,,lCb,Hind,0.44024564506843733
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Pre-DCA,,lCb,Hind,-0.034719150177372635
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log10 (Out/In-deg),,lCb,Hind,0.1914111394568577
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Clustering,,lMON,Hind,-0.3034116322858331
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,lMON,Hind,-0.08137651821193692
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Global Efficiency,,lMON,Hind,0.05381283856168112
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Post-DCA,,lMON,Hind,0.45405650710615963
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Pre-DCA,,lMON,Hind,-0.052858488896940524
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log10 (Out/In-deg),,lMON,Hind,0.18187418973413474
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Clustering,,lMOS1,Hind,-0.30417544596002744
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,lMOS1,Hind,-0.02184234785009409
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Global Efficiency,,lMOS1,Hind,0.06727861791755976
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Post-DCA,,lMOS1,Hind,0.4421405847801287
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Pre-DCA,,lMOS1,Hind,-0.026194559945810686
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log10 (Out/In-deg),,lMOS1,Hind,0.19118927983120904
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Clustering,,lMOS2,Hind,-0.30955408519294825
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,lMOS2,Hind,-0.05225272512224974
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Global Efficiency,,lMOS2,Hind,0.06325057931493026
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Post-DCA,,lMOS2,Hind,0.45150443275454105
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Pre-DCA,,lMOS2,Hind,-0.02618006692612808
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log10 (Out/In-deg),,lMOS2,Hind,0.1885336560712352
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Clustering,,lMOS3,Hind,-0.2671320646313116
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,lMOS3,Hind,-0.02210536754939721
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Global Efficiency,,lMOS3,Hind,0.04676367210905801
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Post-DCA,,lMOS3,Hind,0.4839468982393242
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Pre-DCA,,lMOS3,Hind,-0.056793659964601756
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log10 (Out/In-deg),,lMOS3,Hind,0.13612506527800267
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Clustering,,lMOS4,Hind,-0.30610219596528104
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,lMOS4,Hind,-0.12087222024382327
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Global Efficiency,,lMOS4,Hind,-0.020772293552005276
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Post-DCA,,lMOS4,Hind,0.4497413039644807
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Pre-DCA,,lMOS4,Hind,-0.016270333493879945
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log10 (Out/In-deg),,lMOS4,Hind,0.22862352100631972
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Clustering,,lMOS5,Hind,-0.34135484574439445
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,lMOS5,Hind,-0.06936384719791248
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Global Efficiency,,lMOS5,Hind,0.07257159156329801
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Post-DCA,,lMOS5,Hind,0.43817332069350046
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Pre-DCA,,lMOS5,Hind,-0.024960201458236273
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log10 (Out/In-deg),,lMOS5,Hind,0.1773013128240316
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Clustering,,lNX,Hind,-0.3052321386082673
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,lNX,Hind,0.02538839504951859
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Global Efficiency,,lNX,Hind,0.19437205662684742
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Post-DCA,,lNX,Hind,0.4897882560912108
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Pre-DCA,,lNX,Hind,-0.022317569025630014
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log10 (Out/In-deg),,lNX,Hind,0.16972752280266123
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Clustering,,lRa,Hind,-0.313520010543439
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,lRa,Hind,-0.05090860330514112
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Global Efficiency,,lRa,Hind,0.06716176810162207
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Post-DCA,,lRa,Hind,0.450507243339785
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Pre-DCA,,lRa,Hind,-0.029253325224903624
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log10 (Out/In-deg),,lRa,Hind,0.18512972121582885
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Clustering,,lT,Hind,-0.3155820306883663
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,lT,Hind,-0.06486692288765603
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Global Efficiency,,lT,Hind,0.0557483226967895
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Post-DCA,,lT,Hind,0.45328245645335075
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Pre-DCA,,lT,Hind,-0.02966735789984085
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log10 (Out/In-deg),,lT,Hind,0.17668881416585605
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Clustering,,laRF,Hind,-0.3068939955635931
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,laRF,Hind,-0.053386613866287624
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Global Efficiency,,laRF,Hind,0.05890973968452819
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Post-DCA,,laRF,Hind,0.4488706625002439
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Pre-DCA,,laRF,Hind,-0.028180584133099543
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log10 (Out/In-deg),,laRF,Hind,0.19031446402401814
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Clustering,,limRF,Hind,-0.31197011739989033
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,limRF,Hind,-0.048098177243103654
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Global Efficiency,,limRF,Hind,0.06883512571138153
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Post-DCA,,limRF,Hind,0.44498712956732955
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Pre-DCA,,limRF,Hind,-0.02983776301923201
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log10 (Out/In-deg),,limRF,Hind,0.18799751143224025
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Clustering,,lpRF,Hind,-0.3552900538797626
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,lpRF,Hind,-0.03902086180978476
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Global Efficiency,,lpRF,Hind,0.11685015689358336
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Post-DCA,,lpRF,Hind,0.4497336034113277
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Pre-DCA,,lpRF,Hind,-0.043792230691392466
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log10 (Out/In-deg),,lpRF,Hind,0.20957941801210236
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Clustering,,rCb,Hind,-0.3331953678070945
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,rCb,Hind,-0.055813254938624005
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Global Efficiency,,rCb,Hind,0.07302608816964791
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Post-DCA,,rCb,Hind,0.43597476829307646
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Pre-DCA,,rCb,Hind,-0.026018523031472233
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log10 (Out/In-deg),,rCb,Hind,0.1878179685204237
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Clustering,,rMON,Hind,-0.2983040356390228
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,rMON,Hind,-0.07572205244484727
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Global Efficiency,,rMON,Hind,0.04792313152684753
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Post-DCA,,rMON,Hind,0.4546242391299852
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Pre-DCA,,rMON,Hind,-0.035952673948942006
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log10 (Out/In-deg),,rMON,Hind,0.1906997882045041
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Clustering,,rMOS1,Hind,-0.3418738221341376
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,rMOS1,Hind,-0.07402554392738311
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Global Efficiency,,rMOS1,Hind,0.07222510600495716
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Post-DCA,,rMOS1,Hind,0.44699060408618885
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Pre-DCA,,rMOS1,Hind,-0.02414260345220586
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log10 (Out/In-deg),,rMOS1,Hind,0.18060246184350695
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Clustering,,rMOS2,Hind,-0.2822518283312168
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,rMOS2,Hind,-0.09430908347178184
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Global Efficiency,,rMOS2,Hind,-0.004486896581095639
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Post-DCA,,rMOS2,Hind,0.50289890653059
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Pre-DCA,,rMOS2,Hind,-0.0006491934263610276
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log10 (Out/In-deg),,rMOS2,Hind,0.15028973149493613
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Clustering,,rMOS3,Hind,-0.40039641439376644
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,rMOS3,Hind,-0.1830068060729482
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Global Efficiency,,rMOS3,Hind,-0.031998755853513514
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Post-DCA,,rMOS3,Hind,0.4404589625580882
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Pre-DCA,,rMOS3,Hind,0.002793405112250252
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,log10 (Out/In-deg),,rMOS3,Hind,0.15812181575933032
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Clustering,,rMOS4,Hind,-0.2294016579359301
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Modularity Q,,rMOS4,Hind,0.016751362607237197
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Global Efficiency,,rMOS4,Hind,0.0440607777562139
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Post-DCA,,rMOS4,Hind,0.47031473855957084
figure_sc_fc_final_overview,F,leave-one-region-out linear FCV prediction,SC,Pre-DCA,,rMOS4,Hind,0.018160834226391465
