,AL_R,AME_R,AMMC_R,ATL_R,AVLP_R,CRE_R,EPA_R,GA_R,GOR_R,IB_R,ICL_R,IPS_R,IVLP_R,LAL_R,LB_R,LH_R,LO_R,LOP_R,MB_R,ME_R,OTU_R,PLP_R,PVLP_R,SCL_R,SIP_R,SLP_R,SMP_R,SPS_R,VES_R,WED_R,AL_L,AME_L,AMMC_L,ATL_L,AVLP_L,CRE_L,EPA_L,GA_L,GOR_L,IB_L,ICL_L,IPS_L,IVLP_L,LAL_L,LB_L,LH_L,LO_L,MB_L,ME_L,OTU_L,PLP_L,PVLP_L,SCL_L,SIP_L,SLP_L,SMP_L,SPS_L,VES_L,WED_L,EB,FB,FLA,NO,PB,PRW,SAD,SOG
ICL_R,0.16271132218622253,0.03629715194895502,0.22012033805002265,0.2671527982675772,0.3126426063485534,0.2330012786553735,0.25374379173026756,0.14290800843546206,0.30844978202390766,0.3262811299858366,,0.3076702816400541,0.18348584633329054,0.2828482760218734,0.2752746062981048,0.18676827114305425,0.11790959411187603,-0.015388762427782376,0.28307271662200256,0.12216970651074235,0.2978105342085379,0.362045539900291,0.31029554110054336,0.3575792547088184,0.3500407952381683,0.2754274547311247,0.2541239519088872,0.3924206730905875,0.1832322281095301,0.09836653650875923,0.08257410251478917,0.12221397489035005,0.1560502667305237,0.23557644148841728,0.16503526563407392,0.13413855321950427,0.2091491959057277,0.02812330010144402,0.20198657570467124,0.21391026576642072,0.34983255569224514,0.26433147591522704,0.13825978659803184,0.18440475471232695,0.19224471237575486,0.2041884511063509,0.12926403934754402,0.15814856484179812,0.11790665014277435,0.23268797028402569,0.2680941127346233,0.13664892174752225,0.23968811089414274,0.31768965996827303,0.2937063732437096,0.3807338936695535,0.30993369128578074,0.22800262656104317,0.13418827069243877,0.14594748514366943,0.35833290965472603,0.10399690277870699,0.2072679590651113,0.19518926582555568,0.13913700650427263,0.1534686353355024,0.22910626337492107
IPS_R,0.5801337687864236,0.10622610007403305,0.5468454494514325,0.11961832426432784,0.624744198507505,0.4693287049499359,0.18665322622492617,0.343441867075393,0.21272595812706088,0.28335107158801637,0.3076702816400541,,0.6110024767727987,0.5494328640582349,0.26768153340193757,0.1263286849127532,0.23756285868999868,0.016160889685699276,0.4968952156965308,0.3855673167128719,0.20274360656364998,0.35198599275961323,0.3347023767909329,0.25688845639565755,0.3021477568901223,0.10274942798223272,0.09427498561247188,0.42585944654683955,0.32419466996293983,0.11833306804001482,0.07000581207468366,0.11409080022642472,0.14435333921809715,0.1257152329642938,0.10828970450915487,0.049057279004590955,0.11580515615660923,0.014523434140582792,0.13196805438266215,0.10002681245718166,0.22519986598982442,0.27869303131287576,0.1357625894462228,0.10024521291927106,0.052999637453055186,0.19050221308417287,0.12826953094305568,0.07222334065697031,0.1301670003070134,0.19576145398398948,0.11901158743881081,0.10157556571327961,0.0981256590787555,0.17826670302155423,0.25201727393995743,0.17017365871930518,0.24876420499345944,0.20946751090221677,0.1479361979137665,0.23028082122954613,0.17883644523810754,0.24768371205269793,0.1567658130828902,0.107774233914957,0.2263452494941154,0.22177784472302373,0.28173252019318584
IVLP_R,0.856193675203362,0.06602777181728649,0.6942875870929556,0.038137724224703295,0.7024736079398678,0.5681947990045374,0.16882687579955424,0.353288258148757,0.18585285311282013,0.11505911571137713,0.18348584633329054,0.6110024767727987,,0.6054973398082653,0.2047515298406733,0.07827713589753338,0.22059121231222337,0.03410227599858706,0.6118664611206364,0.5065515115857124,0.06210833469057349,0.15262489145157881,0.22055195261741262,0.127629226848468,0.14265929303649974,0.044318900415334504,0.04479032663674648,0.19021102193948486,0.4227722720865175,0.1512865873856323,0.0771540103108822,0.00043047756792766303,0.05322289315847914,0.0539225216206495,0.019260018482344293,-0.01527022763564504,0.02601874726375533,0.003283774807317718,-0.02505822545897804,0.004217744130935324,0.07800654515236594,0.07006504038713593,0.07155401776825183,-0.0070483763492477656,0.029199489817527114,0.11101980313615353,0.059665951912709875,0.019148301955327574,0.06879986029566994,0.08112207671534663,0.039866498986783204,-0.01567026843252754,0.026538881993812966,0.06949100071662233,0.10961901083499521,0.05304214706915895,0.058401220972764754,0.18335401469067225,0.12542349921695195,0.2615714571829923,0.17047989169865466,0.2684968544117473,0.12467693254966214,0.03893162585938206,0.10663526390654672,0.20418996165064918,0.1591514848199294
LAL_R,0.6698806979033628,0.04210371152485574,0.5827688920624584,0.08444050020493024,0.6277823739568231,0.7501339742287934,0.24617966093680999,0.502712431782291,0.23811675196886817,0.20378945605934934,0.2828482760218734,0.5494328640582349,0.6054973398082653,,0.36958739213430536,0.06347685103184027,0.16946542334107095,-0.016816425420483387,0.7102119460520957,0.37747476863211044,0.1756930661167165,0.19028242291965822,0.2160187612545982,0.16798939243305913,0.3268372513785551,0.04771310198808896,0.2196511839769087,0.325903940617827,0.4751874724467123,0.1411818100525036,0.06297196449092372,0.038416993631891765,0.09824989045694893,0.08102336707279871,0.15395872980857697,0.14694220100267674,0.11227045578670948,0.053249676886126814,0.08382271749642424,0.07147191560955393,0.17703872016321884,0.11750925092148191,0.07475244727512154,0.203332154533502,0.12538822252126147,0.15769067987552673,0.08749321987887802,0.08051380904076569,0.08684213917941866,0.1572250410627389,0.07670455162228662,0.08976754828295878,0.10039203996046141,0.24637141261487325,0.1767379440181523,0.18973281164582903,0.1377549698587643,0.2925040535138626,0.15918031027766796,0.47568510666580094,0.3514506014974539,0.41510318826906656,0.21552272690724023,0.061374457051415116,0.3609346730148171,0.1883421422431042,0.2244530578477587
LB_R,0.20729556318791018,0.00422766796824134,0.23640954141978265,0.08255729534585964,0.3026919122424772,0.2345595886395407,0.16218740997556974,0.13964958927077561,0.1522229486478536,0.1649467705151345,0.2752746062981048,0.26768153340193757,0.2047515298406733,0.36958739213430536,,0.07000115600049657,0.06824917761940766,-0.006576476793506217,0.24780121269954702,0.14798827618756424,0.23171181699130514,0.16314442743289687,0.13659540209768392,0.1777004016919612,0.36528245171603674,0.1275214012787651,0.13262148554408465,0.20912844572416112,0.19468977147812164,0.03465478181526035,0.0035710524209597817,0.07389538087373079,0.08796752349897485,0.10110214979011709,0.10369653483530598,-0.00018271027219591112,0.1053566784814857,-0.02360863526139466,0.04065756991021109,0.0470193919602231,0.19300510181936054,0.15027717212856057,0.019216955862354924,0.12202023436609459,0.17428251785114934,0.07222968725504557,0.0626080014624139,0.006776607865684473,0.07595922526498589,0.18005463266087723,0.038985106285799556,0.031677220401312656,0.03876785329648629,0.2545451691208279,0.2933184276382073,0.21542100697498476,0.1232671742809433,0.19091606636433617,0.08475713691083141,0.14820707610432202,0.2367103121107678,0.10497973398425367,0.1949133168604802,0.08349002584242847,0.13338484123598046,0.049773817131133664,0.08259577579986727
LH_R,0.06948226472355334,0.12261597174295198,0.09306408169204256,0.19086168233001755,0.15971560696109768,0.06616743973424273,0.08952683509565015,0.07334461083931675,0.08995530914811244,0.17448060193852247,0.18676827114305425,0.1263286849127532,0.07827713589753338,0.06347685103184027,0.07000115600049657,,0.09768843739472616,0.0383615976267613,0.11648679860332144,0.05699018222328864,0.12800280320442678,0.28338044629383247,0.21713169234444724,0.26427392140718986,0.07112601034757766,0.3305427559674058,0.13703885006431776,0.1847825372706616,0.04546631788217504,0.017842202670759096,0.045501729108907873,0.050627265143423125,0.041984605580061174,0.14758009551190074,0.04046937926278378,0.06404872515369847,0.06793906490755859,0.051192416643831305,0.09369632709763853,0.1939971221855753,0.14380940604320566,0.15619129868604145,0.05723410034255287,0.04296491717274916,0.048135203547372295,0.1312741928939851,0.06729419395159779,0.07204584748416325,0.05173885970666763,0.09571412724168474,0.2688563788603795,0.10768054057099302,0.2126634441425444,0.11825966792980488,0.1520789757744232,0.17593667960324164,0.19785561986511885,0.06814038029006779,0.09011459735652003,0.06743945013722291,0.09933355565490164,0.036064250276401366,0.05812879196775376,0.1324745491097553,0.049148762163136774,0.06278998575546602,0.09945715825043493
LO_R,0.18506491938530495,0.05090803184736471,0.1685929843912708,0.04856270380452019,0.23474156590065964,0.19631160466332245,0.09639511765584138,0.10685272189234252,0.09283327836831297,0.12489031722355796,0.11790959411187603,0.23756285868999868,0.22059121231222337,0.16946542334107095,0.06824917761940766,0.09768843739472616,,0.006880898869913147,0.19362296579454683,0.1671246612169801,0.059925768949595275,0.14640829214432793,0.18785084569181018,0.11455624559076469,0.08661837568308646,0.11071896701728311,0.07733139593831946,0.1374491073908982,0.09997067754515089,0.020398569524265553,0.08547210872978318,0.05060272384959279,0.08556195939438575,0.03928524987613745,0.05826950466414906,0.057425928666231155,0.044373249477444796,0.03145851713731538,0.07318016357893344,0.06024296039098632,0.10480270565860728,0.10843535364409418,0.07322548987329297,0.057912441903276574,0.04389788050591938,0.09784766934637211,0.04015219205616208,0.07510827284146983,0.10087289623228027,0.019524592203856352,0.1140266645728961,0.07571577369586882,0.07032256654599447,0.04152956554597349,0.06915480452533132,0.054176063860789214,0.09073202913016201,0.10054661746210841,0.0525629097713758,0.1473600969405709,0.1087600545821474,0.09601677149352297,0.08403535605491202,0.04794113834808969,0.0951086885770896,0.13453539577430595,0.12743044383802662
LOP_R,0.009920459180346385,0.05794107319451567,0.01786223001050412,-0.009793692450713072,-0.004498496514260542,0.0014247007902262936,-0.015970303011051405,-0.0006092854215563671,0.026913035579915593,-0.0008225035441281493,-0.015388762427782376,0.016160889685699276,0.03410227599858706,-0.016816425420483387,-0.006576476793506217,0.0383615976267613,0.006880898869913147,,0.011846586145641592,0.028347991820262663,-0.03929867319454465,0.03564637635054721,0.03162935934159603,-0.042288501661172824,-0.04402134164428783,0.011404288515742201,0.01169008810166458,-0.004710945930349149,0.026475437285250376,0.006476311592822555,0.005690321086591057,-0.003506605318504261,-0.0187204783461396,0.01998444857275649,0.0035710348413035514,-0.005642171134712243,-0.026054273593722116,0.03643617654235295,-0.026842616030776464,0.01163898085089408,-0.02178507856482655,0.028753510436541795,-0.005561691333694376,-0.018649998952366926,-0.016980030586158757,0.01037923780683266,0.022612444534690426,0.008673829056684547,0.01048094290355786,-0.03674778151245758,0.004757990651511349,0.03503737659905264,-0.0013895263960316347,-0.04176984528863901,-0.06326142963877905,-0.025271464536543407,-0.008636968114426519,-0.002353377325878844,0.06018865974016699,0.00020157910133089855,0.030287849388334162,-0.014147651092401943,0.031813227584272595,0.01911645260595185,0.009921509699956307,-0.010728348312364053,0.006368477147276163
MB_R,0.7033103838985265,0.03822483944420058,0.5344583761127975,0.11304239306984439,0.5945260233815141,0.8499038945808102,0.21581781546487228,0.49533962256271347,0.2280678211383546,0.1692984938199221,0.28307271662200256,0.4968952156965308,0.6118664611206364,0.7102119460520957,0.24780121269954702,0.11648679860332144,0.19362296579454683,0.011846586145641592,,0.4387005240418892,0.15934177306867187,0.22225070649075515,0.2707897427162864,0.22674802523768536,0.19678869945334596,0.11922932198546404,0.24189061250609273,0.29730704887030146,0.4082296655927163,0.12339890734971264,0.06231246996156754,0.015725714447229408,0.028337763029486242,0.13536976775162013,0.11275806049401552,0.1385471148261808,0.11643954830575048,0.02652146935091554,0.06614883388920502,0.10255197172162975,0.1605263644065152,0.12056022394554093,0.06494614306584223,0.08679971634997995,0.04501052787772527,0.17970779293564598,0.09241459477878541,0.14488947912786715,0.054111941016628175,0.13357903871794613,0.12249237562885351,0.071538662549244,0.16286233697663466,0.19322564099021708,0.13950909975999098,0.20774695150429753,0.1522844579138676,0.22811857101678396,0.15473143305292028,0.4459160328936963,0.32383123245127954,0.29375615692131885,0.17854884314032174,0.11379839519696519,0.20458347761630258,0.15885816705045536,0.21658411571687192
ME_R,0.48631521416941154,0.0343926425845087,0.4304365937443458,0.06791291525681703,0.438218604154915,0.3955266793590295,0.13589273467869686,0.2196177851374785,0.12641926164734593,0.08919016606394044,0.12216970651074235,0.3855673167128719,0.5065515115857124,0.37747476863211044,0.14798827618756424,0.05699018222328864,0.1671246612169801,0.028347991820262663,0.4387005240418892,,0.040157328410213626,0.11761169915835973,0.13232248000150662,0.10315074785970725,0.07078216638035935,0.0653829787025249,0.1160480128341969,0.1240080624040186,0.317317413300962,0.08137405708880892,0.09671831149127154,-0.012226049608253093,0.06523641722341848,0.07640046715673468,0.04837750430644946,0.04670546111744557,0.04015443902858627,0.02572645497157687,0.039729116452473255,0.052393011763283745,0.06202897601426289,0.05479849147259706,0.10286794427847339,0.05319437736888423,0.042125709278524104,0.10098889965973115,0.0661709578481582,0.07572783532963409,0.07634305124602804,0.03596916340215147,0.04536528336574693,0.0075232109030414565,0.059793879562061086,0.02967701278017329,0.035055035765356804,0.043801928664546914,0.08807754002913064,0.17520432510443393,0.08688496816976407,0.242914141911772,0.15447990727202726,0.18244717215934414,0.13276079352563322,0.04410431135506162,0.11922046204421835,0.17438051135793917,0.19993930626547468
OTU_R,0.04891797781050929,0.08595232265602669,0.09797518875455552,0.1585856108718091,0.30823861947942993,0.07972281981402865,0.125703521610166,0.10694998194537077,0.14663812116345556,0.16582255922437,0.2978105342085379,0.20274360656364998,0.06210833469057349,0.1756930661167165,0.23171181699130514,0.12800280320442678,0.059925768949595275,-0.03929867319454465,0.15934177306867187,0.040157328410213626,,0.2960948591612596,0.3009735525044639,0.3072012091288343,0.5406935867110667,0.2810082438530076,0.14130283518635897,0.25089858160288214,0.048759228623423134,-0.0026752079542686686,-0.006500002126839118,0.13074115123802435,0.15739352421303418,0.12098718460438691,0.20444061758235518,0.15111967563070758,0.142271755078836,-0.02770129736769296,0.16023970567003865,0.0574671665193826,0.32920244272217636,0.21731866785428328,0.06404718902677972,0.164766585408627,0.22278755563377264,0.13120772439052317,0.11642414912098815,0.1062108285068572,0.14759405367717388,0.6600511704801548,0.08180559526371058,0.1059829238795714,0.10234551825315545,0.3676551878772797,0.47810520935682993,0.2883976775006252,0.24512442878352267,0.20152300379337057,0.09476453120497844,0.014464138828167081,0.10496631643248473,0.06596560060350141,0.10040891769027285,0.06969888057428467,0.17057842550128094,0.03243373033990292,0.1230967127904673
PLP_R,0.1350767485454404,0.11425228149730049,0.18085966755632266,0.21574111692255682,0.3656182758159453,0.1683967698907818,0.13183355807074107,0.14092988876587248,0.215761037651112,0.2559102863640815,0.362045539900291,0.35198599275961323,0.15262489145157881,0.19028242291965822,0.16314442743289687,0.28338044629383247,0.14640829214432793,0.03564637635054721,0.22225070649075515,0.11761169915835973,0.2960948591612596,,0.4786816250970248,0.3710184769675716,0.26048285979671526,0.36351943648936835,0.1564153007508316,0.38844042792675926,0.07474752459043509,0.041922283871429274,0.024540172429469712,0.08978192526507776,0.10466174240250457,0.17905756426590536,0.12842501398140135,0.1041860035846862,0.15732430999340707,0.029233461948863875,0.20679843800671696,0.21664048895097965,0.2947507682058447,0.27884038183852267,0.09770468732875655,0.11497009263669898,0.12410032003929439,0.21565890194271287,0.10805186619486062,0.10443432646358634,0.07984197353859346,0.23913034233962174,0.285937656447676,0.17728580070540748,0.24667561977445657,0.2384101889050954,0.28987356246098395,0.3005478091317376,0.33364742963932087,0.11053537912449991,0.14045649759616582,0.09372222324152692,0.16199845604142288,0.055829878667414734,0.11053589322716884,0.16683829701477323,0.15749100715000072,0.10339953422806554,0.19574416001602585
PVLP_R,0.19779935858668646,0.1136313994193114,0.22252716799313768,0.163723705680513,0.4687621931126907,0.21481507618983203,0.14546731130742216,0.17557549042351966,0.248942479346186,0.19795583540749045,0.31029554110054336,0.3347023767909329,0.22055195261741262,0.2160187612545982,0.13659540209768392,0.21713169234444724,0.18785084569181018,0.03162935934159603,0.2707897427162864,0.13232248000150662,0.3009735525044639,0.4786816250970248,,0.3217779932650153,0.26914230356961943,0.2565848567192669,0.14486809079921786,0.3338729902264862,0.09465628793615817,0.038586392081983625,0.0775525836219355,0.08207339813710315,0.14231566875919216,0.13905427770723064,0.21164379248146706,0.09553415750187298,0.19179377598953828,0.04935391586762193,0.19265900106689618,0.135154423230141,0.2487014882482856,0.2364395752630238,0.14332327396261998,0.11805527018235151,0.07886025848890832,0.18273385675451512,0.09228639004956828,0.11393272080496405,0.09370493167127117,0.24793539631938344,0.19008494269287568,0.19080261455194625,0.19067274947058757,0.2396767400195709,0.2671708005439464,0.2760480230067091,0.2643844513354544,0.14893976146690377,0.1218662343123694,0.09820496628008149,0.16929106262813207,0.057071683753511834,0.1205034573686871,0.08753545153490173,0.12686999040011973,0.14953514448412306,0.16900525685222556
SCL_R,0.09427381447244904,0.0834270810498314,0.14866705047334772,0.30399876390678077,0.28703602509289605,0.15327202554213387,0.175510140541217,0.10407216328117046,0.23739599176071705,0.28486443494624736,0.3575792547088184,0.25688845639565755,0.127629226848468,0.16798939243305913,0.1777004016919612,0.26427392140718986,0.11455624559076469,-0.042288501661172824,0.22674802523768536,0.10315074785970725,0.3072012091288343,0.3710184769675716,0.3217779932650153,,0.36390953878909804,0.2115207278619328,0.3215224259718687,0.36339928162272883,0.09365492901644153,0.06104956865584033,-0.01601607342783484,0.06348824218695094,0.05363402080553421,0.18253561790828943,0.13997517435044154,0.10148333663112971,0.21916448557937918,0.02020233436494685,0.2042266215496557,0.1650955279600224,0.24994141851911916,0.2237483280303658,0.09380166118621434,0.10955933762124177,0.13304033864837192,0.24874337575999786,0.13601511798191981,0.113818392349852,0.07645070763975985,0.26141482828041684,0.2575017315014811,0.15857922891425894,0.32404550277246946,0.29488484068257126,0.32674399679639804,0.43447570529151786,0.27204200322531735,0.17282420242307067,0.11373836674580448,0.032019296885543,0.19990931936211673,0.008996878151725535,0.10310398132317825,0.15010578483239434,0.0491223440841142,0.0728507669244776,0.13808614395884986
SIP_R,0.1558552735187264,0.05564418788107352,0.21019191605424006,0.1687916998702798,0.3772683779224527,0.15173859390720484,0.19581763087705847,0.1473320218430915,0.15653187030652277,0.22831671588077598,0.3500407952381683,0.3021477568901223,0.14265929303649974,0.3268372513785551,0.36528245171603674,0.07112601034757766,0.08661837568308646,-0.04402134164428783,0.19678869945334596,0.07078216638035935,0.5406935867110667,0.26048285979671526,0.26914230356961943,0.36390953878909804,,0.20668801283539245,0.2194837813344803,0.30132138290252114,0.16725239884824708,0.015846587066526377,0.04598698829851436,0.17363112664174454,0.23823460011527617,0.12829065733251768,0.23963840226458974,0.12904732347973188,0.20718041639447474,-0.014380337625199002,0.11353042649000558,0.017293117702116168,0.34099906741764946,0.2687574080273444,0.10001074480904297,0.284750071741633,0.26284574198221733,0.16529956543799262,0.1589628882887151,0.10030145376311758,0.17407085629616514,0.45695023887568276,0.07563042590302238,0.10565908246735857,0.121816771254575,0.5533766978786059,0.56864459060042,0.43407528324294004,0.24000415198060945,0.3265141327219717,0.09801683005516752,0.07429201236449046,0.18581792202057987,0.16602862118422865,0.1865513333014466,0.029653840031388105,0.2514420556307955,0.10243120339891387,0.15234481419204746
SLP_R,0.03740845955644361,0.11138479125889598,0.07412058632747319,0.12460387474056031,0.17469963794072188,0.053060118314010744,0.029389708709426088,0.04796086239563924,0.079545650176604,0.18689811056272904,0.2754274547311247,0.10274942798223272,0.044318900415334504,0.04771310198808896,0.1275214012787651,0.3305427559674058,0.11071896701728311,0.011404288515742201,0.11922932198546404,0.0653829787025249,0.2810082438530076,0.36351943648936835,0.2565848567192669,0.2115207278619328,0.20668801283539245,,0.11918129736174893,0.19870422585577013,-0.0435597136089303,0.025253057942220467,0.09350423498488283,0.10947914543488112,0.13837029878922025,0.18196396085528868,0.10474109383334589,0.09184109665470401,0.10364117650838328,0.06373234472693762,0.15593301678813526,0.18054492331038302,0.2389732297009841,0.2435913564607139,0.0968061924171125,0.11602847507083977,0.14511427805506386,0.1799364973634702,0.05277716950654818,0.12382708084750695,0.09401456345893586,0.14405301317596395,0.28632552227074176,0.1891920678813608,0.21790353931969236,0.25872830899212196,0.36548253962853056,0.22663798067682925,0.2638772137575973,0.048386180396323746,0.0626442102531088,0.15044640102150364,0.12785862192138275,-0.011191735849602653,0.08940810574028218,0.10553968766575061,0.15746148024225676,0.125891020434269,0.1874948813778401
SMP_R,0.01776095406012798,0.035642472128544066,0.14191431098163734,0.26175023997315633,0.10526190692078613,0.2115358188286469,0.28361963926011374,0.08796076178324488,0.27812954660143085,0.22888791614974688,0.2541239519088872,0.09427498561247188,0.04479032663674648,0.2196511839769087,0.13262148554408465,0.13703885006431776,0.07733139593831946,0.01169008810166458,0.24189061250609273,0.1160480128341969,0.14130283518635897,0.1564153007508316,0.14486809079921786,0.3215224259718687,0.2194837813344803,0.11918129736174893,,0.2713086452563237,0.35591227786713525,0.11464940028209503,0.05576586697717444,0.03229863288282579,0.017161305579978987,0.21123524737046648,0.14539532946952458,0.15361479405494716,0.21425667926051695,0.10603011166252693,0.22684122791404454,0.21172341232792274,0.21312678375739513,0.11340480558536495,0.1232723257191449,0.18682269559351178,0.14343324772893878,0.2994108544808703,0.07721607054127494,0.1820223213650422,0.030431129065670283,0.08220704324658477,0.2643903672114497,0.22585818270595578,0.4397038493667416,0.35229660160110193,0.06121282354336579,0.6369903436541436,0.23185830401008767,0.3613102034107605,0.158260887483067,0.24978262121857028,0.5155992838686053,0.22962558994845955,0.24983117146329598,0.23896107584064136,0.20340490469973918,0.16740028417635303,0.31474882888377675
SPS_R,0.19127822859563415,0.08776926306059381,0.27802352463687025,0.26994709150728047,0.3373429149149838,0.2900340264811094,0.21539726228569164,0.1788060898010747,0.331781652311112,0.3976006639955437,0.3924206730905875,0.42585944654683955,0.19021102193948486,0.325903940617827,0.20912844572416112,0.1847825372706616,0.1374491073908982,-0.004710945930349149,0.29730704887030146,0.1240080624040186,0.25089858160288214,0.38844042792675926,0.3338729902264862,0.36339928162272883,0.30132138290252114,0.19870422585577013,0.2713086452563237,,0.18898509833245322,0.11353220682492694,0.06148418784636423,0.16256219782887277,0.1245739463670085,0.18737987974311718,0.1783858025988549,0.1699821338305431,0.23444608848274268,0.058011818680957505,0.27466086096751036,0.2605108035516714,0.32715408514943806,0.317009474695679,0.1746348598255561,0.17590258360146602,0.11405805736765556,0.3167915882369285,0.13216189120963676,0.17103469171753952,0.12055605914139025,0.24369479955771658,0.28063915178145804,0.23227868118674044,0.27690969521805703,0.2864323603630307,0.2651053400463255,0.3884846793232214,0.3789616994011152,0.2244131722964011,0.17027387006782366,0.17721631986170117,0.2893008874424805,0.13953599028532282,0.17485022243312165,0.15985799519352706,0.2160131663337599,0.19052211431160038,0.29874978703116767
VES_R,0.4105859918186162,0.02856316230578446,0.47439749598472947,0.13747435742103106,0.35703257800538,0.35237878458932614,0.29541166723981077,0.13483876423549232,0.20744078475953673,0.11489439639286421,0.1832322281095301,0.32419466996293983,0.4227722720865175,0.4751874724467123,0.19468977147812164,0.04546631788217504,0.09997067754515089,0.026475437285250376,0.4082296655927163,0.317317413300962,0.048759228623423134,0.07474752459043509,0.09465628793615817,0.09365492901644153,0.16725239884824708,-0.0435597136089303,0.35591227786713525,0.18898509833245322,,0.21832302299626022,0.17061935369724687,0.02827159551430403,0.12632860209102845,0.11883500629804108,0.10973339247553107,0.15794398873688104,0.10337263138038398,0.08047169239176834,0.07663067445811261,0.1443938437777643,0.12058530376075782,0.09208287171942185,0.14575602549744718,0.25080563315069127,0.1680733699152182,0.09908638568783579,0.08974455727517854,0.1676450616007045,0.11662981739203608,0.0578320394571765,0.08904068583155028,0.06698411336189385,0.11881710061092243,0.17912645521290932,-0.03388247892980724,0.21694105704878702,0.12410103237781454,0.5728561786504892,0.2006956438386911,0.31944155390910484,0.44092659859424116,0.5774919743025638,0.33514106696328294,0.11363024766668149,0.3077171906519696,0.2743645026612469,0.41069762767876994
WED_R,0.13189831128445745,0.015283732212771689,0.12907656737525952,0.061494108049108494,0.0855477331140218,0.110853106640317,0.12340461300390958,0.08579339991137008,0.1436533415431429,0.09319302657438133,0.09836653650875923,0.11833306804001482,0.1512865873856323,0.1411818100525036,0.03465478181526035,0.017842202670759096,0.020398569524265553,0.006476311592822555,0.12339890734971264,0.08137405708880892,-0.0026752079542686686,0.041922283871429274,0.038586392081983625,0.06104956865584033,0.015846587066526377,0.025253057942220467,0.11464940028209503,0.11353220682492694,0.21832302299626022,,0.09060161072937092,0.002949291888976975,0.06344207569222468,0.05515722438666476,0.027683098114713995,0.11738360528659776,0.08413125873592339,0.10569872477125784,0.09276444844827093,0.10830945345626858,0.09514714688982796,0.03795435641585191,0.11290037440563089,0.12244152948203749,0.046487040748395055,0.08842924561281783,-0.013059637586530856,0.09743770457650318,0.0633317918037366,0.023397743296911418,0.08767499425212819,0.055720276376496444,0.06024950682463667,0.04143701526967937,-0.01684480296685417,0.09886582344247269,0.10085706800179507,0.1627477046444226,0.1456411441680617,0.1160062453782597,0.1779412762490516,0.15772572305121343,0.0908642941034825,0.076234339785419,0.11815854945023985,0.15581888966189286,0.17844412281076133
AL_L,0.1004259106660684,0.02962092625595599,0.1102265271759165,0.033222835515682336,0.09546675353720105,0.09054219571231141,0.06587232440909906,0.03977760369700911,0.0777048666665504,0.0436126267747682,0.08257410251478917,0.07000581207468366,0.0771540103108822,0.06297196449092372,0.0035710524209597817,0.045501729108907873,0.08547210872978318,0.005690321086591057,0.06231246996156754,0.09671831149127154,-0.006500002126839118,0.024540172429469712,0.0775525836219355,-0.01601607342783484,0.04598698829851436,0.09350423498488283,0.05576586697717444,0.06148418784636423,0.17061935369724687,0.09060161072937092,,0.09203480814700486,0.8040879915359049,0.028951695211738845,0.24895799689174927,0.5924282312649585,0.10237982692357213,0.4087086259792766,0.07117332215043848,0.07534944186946717,0.12520654631146091,0.15048730451459927,0.7746227889167152,0.6470843445554919,0.2225941256374905,0.06426426915565943,0.055937128379066225,0.7299116382805201,0.4732484329484313,-0.03828891594166046,0.04740273478197741,0.06739861489677056,0.07104242306677738,0.0939972766822106,0.0028125838792843034,0.044137890892751844,0.15794090920013398,0.42468464674299905,0.1418908286259061,0.35991726047265143,0.24239493079289326,0.29838353389617706,0.0820460728396047,0.0373849460170774,0.21156954922297874,0.8160646987950754,0.5471239252928418
AME_L,0.0036566355731102603,0.031861505306680284,0.022102955024621566,0.06869172443247397,0.043740143766626716,0.006257145125612811,0.056681692467338826,0.062390651525354564,0.0516174676858015,0.13762304279599755,0.12221397489035005,0.11409080022642472,0.00043047756792766303,0.038416993631891765,0.07389538087373079,0.050627265143423125,0.05060272384959279,-0.003506605318504261,0.015725714447229408,-0.012226049608253093,0.13074115123802435,0.08978192526507776,0.08207339813710315,0.06348824218695094,0.17363112664174454,0.10947914543488112,0.03229863288282579,0.16256219782887277,0.02827159551430403,0.002949291888976975,0.09203480814700486,,0.15664208532680535,0.0939958013154883,0.19370540520498555,0.10239259413677279,0.09906601639481465,0.049066253827492655,0.08402636707458751,0.11527035866458339,0.1684129151168891,0.18533289260748229,0.1339001831493005,0.13426895014190413,0.09486246241001141,0.10599164983449949,0.07960320482132316,0.10438206223964216,0.12128104556442393,0.16025636246595681,0.11692329607847399,0.2109925049651218,0.07220146878526323,0.14199058300139655,0.13005898490044768,0.13719464979287208,0.17620089645935827,0.09287703440143813,0.07458357350517353,0.046831219592357906,0.07930792851122813,0.05791967247682529,0.049495488122437405,0.04066583816698981,0.12194708476940298,0.1325188853029965,0.14391630092363683
