Tel,Di,Mes,Hind
-1.359196271396873,-1.4653991073218766,-1.0469464093655894,1.5148975028734881
-1.0728572320078562,-0.9262744761544416,-1.1057078956694422,0.7528535265787596
-0.8575433368142413,-0.9946681274365656,0.07402467254321198,0.11199646009681312
-1.934057171463352,-1.26974068168208,-1.5350549842025771,1.6939353820917469
-1.624877401072666,-1.435137874194419,-1.4117250125433332,1.2614438856944958
-1.538798257360089,-0.4674353318331555,-1.2116012729738952,1.1380091561044483
-2.1595023594871186,-1.6721138144572507,-1.130464380702206,0.40438115267713237
-0.32870302910253035,0.3666245956780239,-0.726390741255535,0.464714472836667
-0.3955836043677335,0.30011890355110427,-0.6398671523228582,0.3445199617716804
-0.38860451200336515,0.6855294159054272,-0.6749394621427158,0.012564930797793805
-0.009446915138793909,0.29403737147195697,-0.9877954927181921,0.020048067704668066
-1.283050919163735,0.07539505950636016,0.06460414888726876,0.6716821711468568
-0.33193938752985197,0.5046737711574979,-0.6738984591229435,-0.046664422445846565
-1.0548069430044575,0.833623733210454,0.400614219745833,0.20303285128239681
-1.1044549587257264,0.4486169127535847,-1.067399633496022,1.1919018189673745
-0.9775707819992614,0.7118476668217005,-1.1656688156588935,1.007288355622539
-0.03633927959730272,1.1275356829977599,-1.894657335373824,0.5464942874053672
-0.4548690509513471,0.909409564620285,-0.9597340819771497,1.0999314484878557
-1.1068674627792174,0.6521387597201643,-0.4136135223238119,1.0997731748485986
-0.6554608898958402,1.0375364873810686,-0.790467449185335,0.861947471493756
-0.7771962811954696,0.7237702618378357,-0.7643627309244299,-0.6007132740925788
-0.048252813678106736,1.4260925511633729,-0.6171986264509609,1.1582220398913408
0.08968339825173732,1.2295072067588944,-0.4814385587635433,1.2823478133759747
0.535672444763769,1.095011552539143,-0.36494068390049794,0.6325857979166633
0.06435318108451572,0.9606581292824146,-0.44695896303877436,0.9580286212195761
-0.7136607577823625,1.2951479299832893,-0.08351394182853565,0.6354421119333371
0.3921319115271439,1.0654395849249017,-0.16125204214519684,0.24519633804206692
-1.0001388540867402,0.5011722323710056,0.6234768470557804,-0.02789136921521643
-1.0682072801535991,-0.749318254082675,-1.0863748425307465,1.4808243018102025
-1.5611048578193825,-0.8262223214576565,-1.2489157524751793,1.542849578546457
-1.4548242114499585,-0.8396180822625551,-1.3116817915200534,0.8745962556868451
-1.9045598370081702,-1.647629523226865,-0.6828080220997238,1.0998999453661198
-1.9567788243276276,-1.6233681607334518,-0.9565518849737501,0.9940579262843026
-0.6004692992368155,-0.4657392086630303,-1.0930676580329035,0.9733640309303587
-2.1208374480733734,-0.6756539849579535,-0.9598866941770625,0.009186297817177365
-0.24556125743834714,0.3232357565172844,,1.1968706135003464
-0.42625545919885255,0.2949277618780367,,1.4726935107839971
-0.06593383398657501,0.6973320654577718,,0.6406217181059846
-0.00611384512321211,-0.3189745019011681,,0.9595852059424047
-1.3260960201053034,0.39481944577286415,,0.4953467661003899
0.3709797990356106,1.0561271646351824,,0.9538210135062688
-0.4370375309226464,1.2011094113613536,,0.18570892635817116
-0.8763564983061929,0.5372821988426647,,-0.940400569299832
-0.7025226585250489,0.8376226258673177,,-1.2157396288180995
-0.11646880323300532,1.1872414498717563,,-1.2265890020942134
-0.34013166095353625,0.3290944275206566,,-1.4147860632849627
-1.2170942040240058,1.188994460412848,,-0.9907579509151796
-0.5184573633513693,1.4442054638273327,,-1.531554415971016
0.07053901380352234,0.7614106311289067,,-0.2164818266663721
-0.015004887172482224,1.536216926015354,,1.433394019109267
0.18413706629746565,1.2067026372417244,,1.4918370276998747
0.44993507327084226,1.0609923033787807,,0.7554704536146746
0.06914386653833092,1.0168500963219635,,1.1893298859010402
-0.32234347215499737,1.1044604517770482,,1.4453362996466121
0.8393254058938068,1.6493912706665697,,1.5595788668701211
-0.4618880585973037,1.3581156307114421,,1.6313366590812655
,,,0.6922467733953431
,,,0.44124189590972746
,,,0.23487813787849565
,,,0.6527118074945939
,,,0.43824696561907056
,,,-0.34365873939642155
,,,-0.07719017913355808
,,,1.4107222183865906
,,,1.1489077526206266
,,,0.7462272182169889
,,,0.8424477077822413
,,,-0.29415052131113234
,,,0.9958786788173684
,,,-0.6240820514690667
,,,1.5453670448068462
,,,1.616883282523532
,,,0.6561464173895537
,,,1.3636983392781712
,,,1.0007158570211545
,,,1.1778652253207385
,,,-0.16104555396981918
,,,1.1908788791504807
,,,1.3865607438334118
,,,0.49780534171691065
,,,0.9943445598785516
,,,1.1085516260363135
,,,-0.2633221299289306
,,,-0.902542790934823
,,,1.1170758662362017
,,,1.0005547362049243
,,,0.7964592716500197
,,,1.7040101668253018
,,,1.602281889562296
,,,1.3039426964728098
,,,1.0796404634510948
,,,-0.09934540802658365
,,,0.4185545145226242
,,,0.8186028999433206
,,,0.5639397787311287
,,,-0.7666758848707342
,,,0.924778943740068
,,,-0.4432021715899631
,,,0.8238711718901142
,,,-0.040598595915811164
,,,0.4994424496210997
,,,0.5626159251391611
,,,0.9531711888439736
,,,0.4187228155890176
,,,0.546825682075743
,,,0.990397890652403
,,,1.428558875611342
,,,1.0494369795671807
,,,1.4226634982163722
,,,1.3424756443486872
,,,0.6078833423490991
,,,0.6113181293279452
,,,0.8332791508881562
