Tel,Di,Mes,Hind
1.61628578715047,0.9716147071301335,-1.291515063112936,-0.10342888849141484
1.6798971001008405,1.217740883135332,0.3434917743428589,0.02889848895662443
2.1092676792144327,2.2777620950862563,-1.0811494910364117,0.4381993526164285
1.168655212877616,-0.7048972468668038,-0.27513649111917754,-0.12395490980497088
1.392755312335275,-0.2558745570928561,1.163736125223651,0.356895063237697
0.8956866778437209,1.4752036917617382,-0.4595672661212387,0.3852527357251972
0.9882789346067067,-0.16305906639579518,-0.7697660569230345,-0.01994495402799481
1.3432003014975058,0.576330348705987,0.5902816984184726,-0.632631118362472
1.550493959553915,-0.1245003471847442,0.27324025670818153,-0.23205047280972596
0.9983735867336805,0.5060430662259874,0.12046067373020239,0.022072257761773434
1.1917852059007439,-0.16154057006613728,-0.8603866419241866,-0.3999211228107485
1.9352511488067408,-0.4535407842689858,-0.2706149877905589,-0.28606208033546443
1.5761980754718012,0.1679218647466142,-0.33687099813209176,-0.30069470316058433
1.7406703113806126,0.38211514138399744,-0.3819688205728964,-0.3158055251488443
1.1717198994497298,0.10540712739483664,0.7232744790650546,-0.7751219670667863
1.6964744678411812,-0.3899800489894451,0.03758376951442155,-0.5664890082342849
1.0146653135179526,-0.8706696064258331,-0.4131381017871832,0.712227343282676
1.0508549053991016,0.2162191802575785,-0.6072999197093835,0.4660912890540207
1.4380826525635781,-0.8471108918498603,-0.6471231088314872,-0.861262622001157
1.6050007467962675,0.8554475462100984,-0.03306255809410753,-0.15196452100630775
1.0686692144387895,-0.09501508153174376,-0.07639757962110048,-0.5262303756685878
1.4550092716629957,-0.3751088489999647,0.599546650285233,-0.21172503146809338
1.0134894555405105,0.06036922947459091,0.40757171860794594,-0.10573121558013948
0.32767739247212957,-0.9372120673186006,0.20357600503074072,1.0443110593435845
0.7449542284847345,0.14987790862894448,0.28499336647645296,0.9312110938882199
1.2939308207892009,-0.18817030931273898,0.31643711598556584,0.87912002956346
1.0295521750203676,0.12823781956324842,0.17319423651204402,1.2494972004160694
0.9485566838987883,-0.4128188344557144,0.31886176281775785,1.0655831600838843
1.2911962926765306,0.9694856745910461,-0.08569773081556861,-1.444417907001519
1.373022349928768,1.3199463622371086,-0.8943136963920837,-1.250519589922204
2.036094297018736,1.9907694885426617,-0.4136322749996344,0.22910303875716087
0.06033967285106132,0.20582356154031153,-1.0322373429881366,0.3153058113354776
1.6368704364843494,0.9252484371230187,-0.6336776924391317,0.038243795281163846
0.9435260565353198,1.3779230116027488,-2.2013929017957468,-0.144241880022459
1.2040083652682507,1.2468987449446656,-1.0613311264435061,-0.611704294327394
1.5596919145443946,0.6776742182186591,,-0.42890903011482306
2.0392259184912325,0.394008954983273,,-0.9200840390256173
0.7329881146327615,0.835701479900601,,0.28726698109318155
1.7343244881243696,0.662747156149762,,0.7817238149733156
1.875313290574704,0.702989780060115,,0.5549451367417082
1.5730738845877066,1.2026778486794658,,1.061724309998706
1.616769020486183,1.4533173366608658,,-0.16601574261248817
1.4703750698120712,0.37550072778313975,,-0.4412914067276362
1.6417742016501453,-0.11812818132708297,,0.10684842974494924
0.7377423101546756,-0.7409394118424137,,-1.149756409250063
1.0864519916744426,0.7971759030480235,,-0.04022178847139678
1.388648815970856,0.5168217640565941,,-0.14906246278945082
1.8054534796992683,1.3330436884042387,,-0.21410967422883082
0.9572120638030485,0.6455708700372418,,-0.35563761081726186
1.281211572027982,-0.3172690898013241,,-1.244969904558938
1.059879747615782,0.2594262308079152,,-0.7448654092038169
0.2888322335412861,-0.44313274274008857,,0.5083751043781551
1.3264098226049543,0.4746170218729248,,0.16656482637239567
1.815868275839401,0.365252039788457,,0.09498402600387759
1.053300720886573,0.159354113860387,,-0.0029636427861498673
1.6416356154425056,1.1669530854389027,,-0.3770908966203017
,,,-0.49736926726855935
,,,-0.030095760218429968
,,,0.7062077046622083
,,,0.3344676082279444
,,,0.5432272391921935
,,,-0.1015476037305944
,,,-0.5005982999186913
,,,-1.4815409814966538
,,,-1.3090521277671803
,,,0.11921694031931561
,,,1.0595162798746365
,,,1.3386724916660209
,,,1.2047647216396273
,,,1.7696340435064521
,,,-1.550145747600149
,,,-1.457987734277668
,,,0.042722576750073765
,,,0.46270112938930635
,,,0.28135477957130905
,,,1.5259530085615882
,,,-0.3764391562176181
,,,-1.7380842627761641
,,,-1.5506610938978365
,,,-0.46218783969885124
,,,0.2553866761083424
,,,0.16423219556697366
,,,-0.06925684084329892
,,,-1.1498801512699526
,,,-0.3414281919190311
,,,-0.06233765681849331
,,,-0.0319003357706422
,,,0.014728395640687899
,,,0.21824865812400787
,,,0.8293098876647302
,,,0.6092873576463469
,,,0.9229031879861378
,,,0.018568831328854146
,,,0.09665531614505436
,,,0.47572655399303015
,,,-0.8612859966654346
,,,-0.5750435769021089
,,,-0.12373125285856441
,,,-0.5205756475574231
,,,-0.38709164478534097
,,,-0.5514216236831218
,,,0.1031032951448107
,,,-0.3603228692549427
,,,0.022285144216306486
,,,0.03508678781040833
,,,-1.3127470252827595
,,,-1.2300857622730732
,,,-1.1356356215955157
,,,0.05351307617391027
,,,-1.2853555647786115
,,,-0.9984406384776469
,,,-1.015952061573659
,,,-0.2999070405637183
,,,0.10145507979449679
,,,-0.6846347037026347
,,,0.7882122612893835
,,,0.5894747678993489
,,,0.5047028454103734
,,,1.0106921002609621
,,,0.7168137620303432
,,,-0.4774676143688668
,,,-0.7515610965605157
,,,0.08921822788693559
